source_id,source_type,target_id,target_type,edge_type,timestamp,weight,confidence,source_record_id
PERSON_0858,PERSON,PERSON_1009,PERSON,TRANSFERRED_MONEY,2025-05-30 19:57:02,0.05,0.69,TXN_AGG_PERSON_0858_PERSON_1009
PERSON_1007,PERSON,PERSON_1207,PERSON,TRANSFERRED_MONEY,2025-11-07 00:53:34,0.05,0.47,TXN_AGG_PERSON_1007_PERSON_1207
PERSON_0433,PERSON,PERSON_0788,PERSON,TRANSFERRED_MONEY,2024-12-24 22:22:29,0.05,0.48,TXN_AGG_PERSON_0433_PERSON_0788
PERSON_0047,PERSON,PERSON_1283,PERSON,TRANSFERRED_MONEY,2025-01-27 10:38:52,0.05,0.56,TXN_AGG_PERSON_0047_PERSON_1283
PERSON_0229,PERSON,PERSON_0587,PERSON,TRANSFERRED_MONEY,2026-06-27 04:36:17,0.05,0.58,TXN_AGG_PERSON_0229_PERSON_0587
PERSON_0111,PERSON,PERSON_0256,PERSON,TRANSFERRED_MONEY,2024-01-21 19:57:05,0.05,0.67,TXN_AGG_PERSON_0111_PERSON_0256
PERSON_0979,PERSON,PERSON_1307,PERSON,TRANSFERRED_MONEY,2025-04-01 18:21:44,0.05,0.82,TXN_AGG_PERSON_0979_PERSON_1307
PERSON_0563,PERSON,PERSON_0839,PERSON,TRANSFERRED_MONEY,2025-04-07 22:20:43,0.05,0.88,TXN_AGG_PERSON_0563_PERSON_0839
PERSON_0306,PERSON,PERSON_1248,PERSON,TRANSFERRED_MONEY,2024-09-28 04:48:19,0.05,0.7,TXN_AGG_PERSON_0306_PERSON_1248
PERSON_0326,PERSON,PERSON_0982,PERSON,TRANSFERRED_MONEY,2024-01-23 16:48:36,0.05,0.56,TXN_AGG_PERSON_0326_PERSON_0982
PERSON_0427,PERSON,PERSON_1347,PERSON,TRANSFERRED_MONEY,2024-03-06 16:14:09,0.05,0.84,TXN_AGG_PERSON_0427_PERSON_1347
PERSON_0527,PERSON,PERSON_1129,PERSON,TRANSFERRED_MONEY,2025-02-13 16:55:44,0.05,0.67,TXN_AGG_PERSON_0527_PERSON_1129
PERSON_0949,PERSON,PERSON_1196,PERSON,TRANSFERRED_MONEY,2025-01-07 04:13:47,0.05,0.86,TXN_AGG_PERSON_0949_PERSON_1196
PERSON_0021,PERSON,PERSON_1409,PERSON,TRANSFERRED_MONEY,2024-04-10 07:34:14,0.05,0.69,TXN_AGG_PERSON_0021_PERSON_1409
PERSON_0564,PERSON,PERSON_0883,PERSON,TRANSFERRED_MONEY,2024-03-13 12:20:52,0.05,0.75,TXN_AGG_PERSON_0564_PERSON_0883
PERSON_0753,PERSON,PERSON_0909,PERSON,TRANSFERRED_MONEY,2024-03-31 05:57:45,0.05,0.58,TXN_AGG_PERSON_0753_PERSON_0909
PERSON_0073,PERSON,PERSON_0314,PERSON,TRANSFERRED_MONEY,2025-03-10 20:45:31,0.05,0.58,TXN_AGG_PERSON_0073_PERSON_0314
PERSON_0018,PERSON,PERSON_1317,PERSON,TRANSFERRED_MONEY,2025-11-13 01:40:11,0.05,0.75,TXN_AGG_PERSON_0018_PERSON_1317
PERSON_0610,PERSON,PERSON_0706,PERSON,TRANSFERRED_MONEY,2024-08-07 05:03:35,0.05,0.78,TXN_AGG_PERSON_0610_PERSON_0706
PERSON_0021,PERSON,PERSON_0411,PERSON,TRANSFERRED_MONEY,2024-01-08 01:22:14,0.05,0.48,TXN_AGG_PERSON_0021_PERSON_0411
PERSON_0135,PERSON,PERSON_0944,PERSON,TRANSFERRED_MONEY,2025-04-08 22:53:22,0.05,0.64,TXN_AGG_PERSON_0135_PERSON_0944
PERSON_0545,PERSON,PERSON_1237,PERSON,TRANSFERRED_MONEY,2026-06-16 13:54:07,0.05,0.72,TXN_AGG_PERSON_0545_PERSON_1237
PERSON_0551,PERSON,PERSON_1104,PERSON,TRANSFERRED_MONEY,2024-11-22 04:54:41,0.05,0.58,TXN_AGG_PERSON_0551_PERSON_1104
PERSON_0705,PERSON,PERSON_1024,PERSON,TRANSFERRED_MONEY,2024-11-12 20:25:40,0.05,0.86,TXN_AGG_PERSON_0705_PERSON_1024
PERSON_0612,PERSON,PERSON_1286,PERSON,TRANSFERRED_MONEY,2024-09-09 19:30:09,0.05,0.72,TXN_AGG_PERSON_0612_PERSON_1286
PERSON_1222,PERSON,PERSON_1398,PERSON,TRANSFERRED_MONEY,2024-12-15 14:20:46,0.05,0.7,TXN_AGG_PERSON_1222_PERSON_1398
PERSON_0649,PERSON,PERSON_1367,PERSON,TRANSFERRED_MONEY,2026-03-04 18:55:26,0.05,0.57,TXN_AGG_PERSON_0649_PERSON_1367
PERSON_0061,PERSON,PERSON_1280,PERSON,TRANSFERRED_MONEY,2024-06-10 00:51:15,0.05,0.48,TXN_AGG_PERSON_0061_PERSON_1280
PERSON_0574,PERSON,PERSON_1328,PERSON,TRANSFERRED_MONEY,2025-09-14 02:36:53,0.05,0.89,TXN_AGG_PERSON_0574_PERSON_1328
PERSON_0871,PERSON,PERSON_0974,PERSON,TRANSFERRED_MONEY,2026-05-27 10:36:45,0.05,0.76,TXN_AGG_PERSON_0871_PERSON_0974
PERSON_0973,PERSON,PERSON_1170,PERSON,TRANSFERRED_MONEY,2025-02-11 12:21:51,0.05,0.56,TXN_AGG_PERSON_0973_PERSON_1170
PERSON_0042,PERSON,PERSON_0416,PERSON,TRANSFERRED_MONEY,2025-05-26 18:04:05,0.05,0.81,TXN_AGG_PERSON_0042_PERSON_0416
PERSON_0541,PERSON,PERSON_0867,PERSON,TRANSFERRED_MONEY,2024-01-26 20:20:25,0.05,0.62,TXN_AGG_PERSON_0541_PERSON_0867
PERSON_0913,PERSON,PERSON_1375,PERSON,TRANSFERRED_MONEY,2024-12-09 23:52:11,0.05,0.51,TXN_AGG_PERSON_0913_PERSON_1375
PERSON_0689,PERSON,PERSON_1009,PERSON,TRANSFERRED_MONEY,2025-08-19 19:37:26,0.05,0.62,TXN_AGG_PERSON_0689_PERSON_1009
PERSON_0512,PERSON,PERSON_1228,PERSON,TRANSFERRED_MONEY,2025-04-23 13:17:13,0.05,0.7,TXN_AGG_PERSON_0512_PERSON_1228
PERSON_0100,PERSON,PERSON_1346,PERSON,TRANSFERRED_MONEY,2024-04-08 22:18:29,0.05,0.86,TXN_AGG_PERSON_0100_PERSON_1346
PERSON_0217,PERSON,PERSON_0389,PERSON,TRANSFERRED_MONEY,2024-02-28 19:09:56,0.05,0.65,TXN_AGG_PERSON_0217_PERSON_0389
PERSON_0131,PERSON,PERSON_1188,PERSON,TRANSFERRED_MONEY,2025-09-17 15:34:54,0.1,0.69,TXN_AGG_PERSON_0131_PERSON_1188
PERSON_1084,PERSON,PERSON_1490,PERSON,TRANSFERRED_MONEY,2026-06-29 09:12:55,0.05,0.63,TXN_AGG_PERSON_1084_PERSON_1490
PERSON_0451,PERSON,PERSON_0811,PERSON,TRANSFERRED_MONEY,2026-03-22 11:25:08,0.05,0.81,TXN_AGG_PERSON_0451_PERSON_0811
PERSON_0097,PERSON,PERSON_1201,PERSON,TRANSFERRED_MONEY,2025-09-10 23:31:45,0.05,0.57,TXN_AGG_PERSON_0097_PERSON_1201
PERSON_0046,PERSON,PERSON_1011,PERSON,TRANSFERRED_MONEY,2025-02-13 07:20:19,0.05,0.55,TXN_AGG_PERSON_0046_PERSON_1011
PERSON_0198,PERSON,PERSON_0398,PERSON,TRANSFERRED_MONEY,2025-05-24 05:08:40,0.05,0.59,TXN_AGG_PERSON_0198_PERSON_0398
PERSON_0563,PERSON,PERSON_1126,PERSON,TRANSFERRED_MONEY,2026-06-11 18:44:50,0.05,0.52,TXN_AGG_PERSON_0563_PERSON_1126
PERSON_0676,PERSON,PERSON_0799,PERSON,TRANSFERRED_MONEY,2024-05-18 17:31:24,0.05,0.75,TXN_AGG_PERSON_0676_PERSON_0799
PERSON_0203,PERSON,PERSON_0225,PERSON,TRANSFERRED_MONEY,2024-02-27 05:27:53,0.05,0.85,TXN_AGG_PERSON_0203_PERSON_0225
PERSON_0089,PERSON,PERSON_0238,PERSON,TRANSFERRED_MONEY,2025-11-27 00:28:19,0.05,0.61,TXN_AGG_PERSON_0089_PERSON_0238
PERSON_1056,PERSON,PERSON_1104,PERSON,TRANSFERRED_MONEY,2024-05-31 08:08:04,0.05,0.72,TXN_AGG_PERSON_1056_PERSON_1104
PERSON_0743,PERSON,PERSON_1266,PERSON,TRANSFERRED_MONEY,2024-06-06 03:06:01,0.05,0.82,TXN_AGG_PERSON_0743_PERSON_1266
PERSON_0427,PERSON,PERSON_1328,PERSON,TRANSFERRED_MONEY,2025-03-09 04:07:58,0.05,0.77,TXN_AGG_PERSON_0427_PERSON_1328
PERSON_0068,PERSON,PERSON_1181,PERSON,TRANSFERRED_MONEY,2024-10-10 16:10:11,0.05,0.87,TXN_AGG_PERSON_0068_PERSON_1181
PERSON_0961,PERSON,PERSON_1133,PERSON,TRANSFERRED_MONEY,2025-08-05 01:45:03,0.05,0.62,TXN_AGG_PERSON_0961_PERSON_1133
PERSON_0998,PERSON,PERSON_1105,PERSON,TRANSFERRED_MONEY,2025-04-16 03:18:32,0.05,0.7,TXN_AGG_PERSON_0998_PERSON_1105
PERSON_0010,PERSON,PERSON_0135,PERSON,TRANSFERRED_MONEY,2025-11-07 17:11:05,0.05,0.49,TXN_AGG_PERSON_0010_PERSON_0135
PERSON_0423,PERSON,PERSON_0562,PERSON,TRANSFERRED_MONEY,2024-02-06 12:09:28,0.05,0.51,TXN_AGG_PERSON_0423_PERSON_0562
PERSON_0102,PERSON,PERSON_0260,PERSON,TRANSFERRED_MONEY,2024-12-10 11:20:00,0.05,0.75,TXN_AGG_PERSON_0102_PERSON_0260
PERSON_1160,PERSON,PERSON_1398,PERSON,TRANSFERRED_MONEY,2024-11-03 17:23:08,0.1,0.85,TXN_AGG_PERSON_1160_PERSON_1398
PERSON_0027,PERSON,PERSON_0841,PERSON,TRANSFERRED_MONEY,2025-10-26 19:59:24,0.05,0.55,TXN_AGG_PERSON_0027_PERSON_0841
PERSON_0232,PERSON,PERSON_1133,PERSON,TRANSFERRED_MONEY,2026-04-23 05:36:08,0.05,0.82,TXN_AGG_PERSON_0232_PERSON_1133
PERSON_0771,PERSON,PERSON_1229,PERSON,TRANSFERRED_MONEY,2025-07-31 09:40:50,0.05,0.72,TXN_AGG_PERSON_0771_PERSON_1229
PERSON_0460,PERSON,PERSON_0701,PERSON,TRANSFERRED_MONEY,2024-12-08 02:01:11,0.05,0.67,TXN_AGG_PERSON_0460_PERSON_0701
PERSON_0529,PERSON,PERSON_0718,PERSON,TRANSFERRED_MONEY,2024-08-17 09:58:39,0.05,0.74,TXN_AGG_PERSON_0529_PERSON_0718
PERSON_0631,PERSON,PERSON_1338,PERSON,TRANSFERRED_MONEY,2024-03-26 10:27:36,0.05,0.73,TXN_AGG_PERSON_0631_PERSON_1338
PERSON_0087,PERSON,PERSON_1083,PERSON,TRANSFERRED_MONEY,2025-01-20 12:25:18,0.05,0.54,TXN_AGG_PERSON_0087_PERSON_1083
PERSON_0149,PERSON,PERSON_0685,PERSON,TRANSFERRED_MONEY,2025-01-29 00:59:11,0.05,0.49,TXN_AGG_PERSON_0149_PERSON_0685
PERSON_0458,PERSON,PERSON_1011,PERSON,TRANSFERRED_MONEY,2025-10-26 20:06:22,0.05,0.89,TXN_AGG_PERSON_0458_PERSON_1011
PERSON_0674,PERSON,PERSON_1410,PERSON,TRANSFERRED_MONEY,2025-07-24 04:19:15,0.05,0.46,TXN_AGG_PERSON_0674_PERSON_1410
PERSON_0916,PERSON,PERSON_1262,PERSON,TRANSFERRED_MONEY,2024-11-20 02:05:33,0.05,0.87,TXN_AGG_PERSON_0916_PERSON_1262
PERSON_0595,PERSON,PERSON_0952,PERSON,TRANSFERRED_MONEY,2024-03-22 11:46:30,0.05,0.58,TXN_AGG_PERSON_0595_PERSON_0952
PERSON_0190,PERSON,PERSON_1202,PERSON,TRANSFERRED_MONEY,2026-01-30 14:50:52,0.05,0.67,TXN_AGG_PERSON_0190_PERSON_1202
PERSON_0869,PERSON,PERSON_0977,PERSON,TRANSFERRED_MONEY,2024-10-02 18:28:25,0.05,0.46,TXN_AGG_PERSON_0869_PERSON_0977
PERSON_0528,PERSON,PERSON_0678,PERSON,TRANSFERRED_MONEY,2024-08-01 20:00:54,0.05,0.58,TXN_AGG_PERSON_0528_PERSON_0678
PERSON_0531,PERSON,PERSON_1090,PERSON,TRANSFERRED_MONEY,2024-03-12 11:56:56,0.05,0.54,TXN_AGG_PERSON_0531_PERSON_1090
PERSON_1060,PERSON,PERSON_1264,PERSON,TRANSFERRED_MONEY,2024-10-10 20:33:44,0.05,0.8,TXN_AGG_PERSON_1060_PERSON_1264
PERSON_0071,PERSON,PERSON_1398,PERSON,TRANSFERRED_MONEY,2024-06-08 07:32:43,0.05,0.63,TXN_AGG_PERSON_0071_PERSON_1398
PERSON_0599,PERSON,PERSON_1065,PERSON,TRANSFERRED_MONEY,2026-05-31 00:11:49,0.05,0.75,TXN_AGG_PERSON_0599_PERSON_1065
PERSON_0321,PERSON,PERSON_0667,PERSON,TRANSFERRED_MONEY,2026-02-28 18:40:40,0.05,0.83,TXN_AGG_PERSON_0321_PERSON_0667
PERSON_0443,PERSON,PERSON_1426,PERSON,TRANSFERRED_MONEY,2026-06-01 17:25:47,0.05,0.83,TXN_AGG_PERSON_0443_PERSON_1426
PERSON_0265,PERSON,PERSON_0673,PERSON,TRANSFERRED_MONEY,2025-12-19 01:17:30,0.05,0.89,TXN_AGG_PERSON_0265_PERSON_0673
PERSON_0272,PERSON,PERSON_0456,PERSON,TRANSFERRED_MONEY,2024-11-20 02:13:18,0.05,0.53,TXN_AGG_PERSON_0272_PERSON_0456
PERSON_0423,PERSON,PERSON_1204,PERSON,TRANSFERRED_MONEY,2025-04-12 12:34:43,0.1,0.64,TXN_AGG_PERSON_0423_PERSON_1204
PERSON_1196,PERSON,PERSON_1307,PERSON,TRANSFERRED_MONEY,2024-02-23 22:07:53,0.05,0.64,TXN_AGG_PERSON_1196_PERSON_1307
PERSON_0699,PERSON,PERSON_1400,PERSON,TRANSFERRED_MONEY,2026-01-15 23:33:46,0.05,0.61,TXN_AGG_PERSON_0699_PERSON_1400
PERSON_0100,PERSON,PERSON_1286,PERSON,TRANSFERRED_MONEY,2024-02-11 14:42:58,0.05,0.65,TXN_AGG_PERSON_0100_PERSON_1286
PERSON_0097,PERSON,PERSON_0316,PERSON,TRANSFERRED_MONEY,2024-05-07 11:35:20,0.05,0.9,TXN_AGG_PERSON_0097_PERSON_0316
PERSON_0413,PERSON,PERSON_1334,PERSON,TRANSFERRED_MONEY,2024-11-14 04:17:56,0.05,0.59,TXN_AGG_PERSON_0413_PERSON_1334
PERSON_0674,PERSON,PERSON_0705,PERSON,TRANSFERRED_MONEY,2025-06-20 02:25:33,0.05,0.5,TXN_AGG_PERSON_0674_PERSON_0705
PERSON_1213,PERSON,PERSON_1273,PERSON,TRANSFERRED_MONEY,2025-08-31 10:06:43,0.05,0.86,TXN_AGG_PERSON_1213_PERSON_1273
PERSON_0526,PERSON,PERSON_0563,PERSON,TRANSFERRED_MONEY,2026-06-26 05:35:11,0.05,0.78,TXN_AGG_PERSON_0526_PERSON_0563
PERSON_1133,PERSON,PERSON_1419,PERSON,TRANSFERRED_MONEY,2024-03-21 20:36:55,0.05,0.67,TXN_AGG_PERSON_1133_PERSON_1419
PERSON_0701,PERSON,PERSON_0938,PERSON,TRANSFERRED_MONEY,2024-05-11 23:15:58,0.05,0.51,TXN_AGG_PERSON_0701_PERSON_0938
PERSON_0207,PERSON,PERSON_1316,PERSON,TRANSFERRED_MONEY,2025-03-05 09:17:24,0.05,0.72,TXN_AGG_PERSON_0207_PERSON_1316
PERSON_0379,PERSON,PERSON_1203,PERSON,TRANSFERRED_MONEY,2024-11-28 19:27:32,0.05,0.82,TXN_AGG_PERSON_0379_PERSON_1203
PERSON_0211,PERSON,PERSON_0908,PERSON,TRANSFERRED_MONEY,2024-02-28 02:10:02,0.05,0.71,TXN_AGG_PERSON_0211_PERSON_0908
PERSON_0651,PERSON,PERSON_0745,PERSON,TRANSFERRED_MONEY,2026-03-31 14:19:03,0.05,0.67,TXN_AGG_PERSON_0651_PERSON_0745
PERSON_1308,PERSON,PERSON_1322,PERSON,TRANSFERRED_MONEY,2025-05-25 22:35:39,0.05,0.71,TXN_AGG_PERSON_1308_PERSON_1322
PERSON_1129,PERSON,PERSON_1346,PERSON,TRANSFERRED_MONEY,2026-04-11 05:37:13,0.05,0.72,TXN_AGG_PERSON_1129_PERSON_1346
PERSON_0547,PERSON,PERSON_1175,PERSON,TRANSFERRED_MONEY,2025-11-25 14:11:43,0.05,0.45,TXN_AGG_PERSON_0547_PERSON_1175
PERSON_0708,PERSON,PERSON_0931,PERSON,TRANSFERRED_MONEY,2024-03-13 12:43:59,0.05,0.69,TXN_AGG_PERSON_0708_PERSON_0931
PERSON_1365,PERSON,PERSON_1476,PERSON,TRANSFERRED_MONEY,2026-06-20 02:20:00,0.05,0.73,TXN_AGG_PERSON_1365_PERSON_1476
PERSON_0102,PERSON,PERSON_1119,PERSON,TRANSFERRED_MONEY,2025-08-18 02:41:01,0.05,0.67,TXN_AGG_PERSON_0102_PERSON_1119
PERSON_0709,PERSON,PERSON_1186,PERSON,TRANSFERRED_MONEY,2024-03-22 01:24:50,0.05,0.88,TXN_AGG_PERSON_0709_PERSON_1186
PERSON_0106,PERSON,PERSON_0141,PERSON,TRANSFERRED_MONEY,2025-02-01 20:48:40,0.1,0.77,TXN_AGG_PERSON_0106_PERSON_0141
PERSON_0113,PERSON,PERSON_0405,PERSON,TRANSFERRED_MONEY,2024-03-13 15:52:55,0.05,0.71,TXN_AGG_PERSON_0113_PERSON_0405
PERSON_0099,PERSON,PERSON_0670,PERSON,TRANSFERRED_MONEY,2024-01-10 10:53:31,0.05,0.54,TXN_AGG_PERSON_0099_PERSON_0670
PERSON_0332,PERSON,PERSON_0681,PERSON,TRANSFERRED_MONEY,2025-03-12 17:10:46,0.05,0.89,TXN_AGG_PERSON_0332_PERSON_0681
PERSON_0018,PERSON,PERSON_0830,PERSON,TRANSFERRED_MONEY,2026-04-26 19:55:32,0.05,0.6,TXN_AGG_PERSON_0018_PERSON_0830
PERSON_1118,PERSON,PERSON_1231,PERSON,TRANSFERRED_MONEY,2026-01-21 19:39:19,0.05,0.64,TXN_AGG_PERSON_1118_PERSON_1231
PERSON_0598,PERSON,PERSON_1127,PERSON,TRANSFERRED_MONEY,2024-08-03 04:08:28,0.05,0.77,TXN_AGG_PERSON_0598_PERSON_1127
PERSON_0110,PERSON,PERSON_1179,PERSON,TRANSFERRED_MONEY,2026-01-20 22:55:32,0.05,0.72,TXN_AGG_PERSON_0110_PERSON_1179
PERSON_0469,PERSON,PERSON_1349,PERSON,TRANSFERRED_MONEY,2024-12-19 09:15:27,0.05,0.54,TXN_AGG_PERSON_0469_PERSON_1349
PERSON_0318,PERSON,PERSON_0405,PERSON,TRANSFERRED_MONEY,2026-05-24 10:04:11,0.05,0.47,TXN_AGG_PERSON_0318_PERSON_0405
PERSON_0727,PERSON,PERSON_1330,PERSON,TRANSFERRED_MONEY,2025-01-23 11:54:34,0.05,0.68,TXN_AGG_PERSON_0727_PERSON_1330
PERSON_0299,PERSON,PERSON_0341,PERSON,TRANSFERRED_MONEY,2024-09-29 22:08:32,0.05,0.58,TXN_AGG_PERSON_0299_PERSON_0341
PERSON_0266,PERSON,PERSON_1365,PERSON,TRANSFERRED_MONEY,2025-11-06 23:15:36,0.05,0.85,TXN_AGG_PERSON_0266_PERSON_1365
PERSON_1047,PERSON,PERSON_1318,PERSON,TRANSFERRED_MONEY,2025-09-09 15:55:18,0.05,0.76,TXN_AGG_PERSON_1047_PERSON_1318
PERSON_0152,PERSON,PERSON_1281,PERSON,TRANSFERRED_MONEY,2026-03-15 17:08:45,0.05,0.61,TXN_AGG_PERSON_0152_PERSON_1281
PERSON_0542,PERSON,PERSON_1132,PERSON,TRANSFERRED_MONEY,2024-11-06 10:07:51,0.05,0.88,TXN_AGG_PERSON_0542_PERSON_1132
PERSON_0770,PERSON,PERSON_0914,PERSON,TRANSFERRED_MONEY,2024-02-16 11:06:36,0.05,0.75,TXN_AGG_PERSON_0770_PERSON_0914
PERSON_0161,PERSON,PERSON_0393,PERSON,TRANSFERRED_MONEY,2025-06-11 19:38:11,0.05,0.66,TXN_AGG_PERSON_0161_PERSON_0393
PERSON_0046,PERSON,PERSON_0052,PERSON,TRANSFERRED_MONEY,2025-05-16 01:17:09,0.05,0.51,TXN_AGG_PERSON_0046_PERSON_0052
PERSON_0670,PERSON,PERSON_1330,PERSON,TRANSFERRED_MONEY,2025-06-29 11:14:25,0.05,0.45,TXN_AGG_PERSON_0670_PERSON_1330
PERSON_0148,PERSON,PERSON_1072,PERSON,TRANSFERRED_MONEY,2026-05-06 20:19:28,0.05,0.5,TXN_AGG_PERSON_0148_PERSON_1072
PERSON_0558,PERSON,PERSON_1223,PERSON,TRANSFERRED_MONEY,2024-11-08 03:34:19,0.1,0.62,TXN_AGG_PERSON_0558_PERSON_1223
PERSON_0770,PERSON,PERSON_1376,PERSON,TRANSFERRED_MONEY,2025-05-28 00:32:21,0.05,0.68,TXN_AGG_PERSON_0770_PERSON_1376
PERSON_0206,PERSON,PERSON_0333,PERSON,TRANSFERRED_MONEY,2024-11-24 22:25:41,0.05,0.5,TXN_AGG_PERSON_0206_PERSON_0333
PERSON_0373,PERSON,PERSON_0514,PERSON,TRANSFERRED_MONEY,2025-09-09 19:50:38,0.05,0.9,TXN_AGG_PERSON_0373_PERSON_0514
PERSON_0542,PERSON,PERSON_0685,PERSON,TRANSFERRED_MONEY,2025-10-13 05:46:41,0.05,0.63,TXN_AGG_PERSON_0542_PERSON_0685
PERSON_0047,PERSON,PERSON_0562,PERSON,TRANSFERRED_MONEY,2024-04-18 11:40:34,0.05,0.49,TXN_AGG_PERSON_0047_PERSON_0562
PERSON_0233,PERSON,PERSON_1466,PERSON,TRANSFERRED_MONEY,2024-03-07 23:58:35,0.05,0.7,TXN_AGG_PERSON_0233_PERSON_1466
PERSON_0718,PERSON,PERSON_0757,PERSON,TRANSFERRED_MONEY,2025-08-13 15:15:46,0.05,0.73,TXN_AGG_PERSON_0718_PERSON_0757
PERSON_0055,PERSON,PERSON_1163,PERSON,TRANSFERRED_MONEY,2026-05-31 08:52:37,0.05,0.53,TXN_AGG_PERSON_0055_PERSON_1163
PERSON_0699,PERSON,PERSON_1412,PERSON,TRANSFERRED_MONEY,2025-06-01 16:38:27,0.05,0.86,TXN_AGG_PERSON_0699_PERSON_1412
PERSON_0974,PERSON,PERSON_1082,PERSON,TRANSFERRED_MONEY,2025-06-26 17:23:32,0.05,0.81,TXN_AGG_PERSON_0974_PERSON_1082
PERSON_0210,PERSON,PERSON_1460,PERSON,TRANSFERRED_MONEY,2024-01-07 07:42:19,0.05,0.87,TXN_AGG_PERSON_0210_PERSON_1460
PERSON_1325,PERSON,PERSON_1464,PERSON,TRANSFERRED_MONEY,2024-12-19 09:41:32,0.05,0.8,TXN_AGG_PERSON_1325_PERSON_1464
PERSON_0484,PERSON,PERSON_1327,PERSON,TRANSFERRED_MONEY,2024-10-07 09:17:02,0.05,0.53,TXN_AGG_PERSON_0484_PERSON_1327
PERSON_0119,PERSON,PERSON_1034,PERSON,TRANSFERRED_MONEY,2024-04-04 15:07:34,0.05,0.88,TXN_AGG_PERSON_0119_PERSON_1034
PERSON_0725,PERSON,PERSON_1266,PERSON,TRANSFERRED_MONEY,2025-10-31 11:41:58,0.05,0.71,TXN_AGG_PERSON_0725_PERSON_1266
PERSON_0331,PERSON,PERSON_1190,PERSON,TRANSFERRED_MONEY,2026-04-25 16:12:34,0.05,0.6,TXN_AGG_PERSON_0331_PERSON_1190
PERSON_0064,PERSON,PERSON_1479,PERSON,TRANSFERRED_MONEY,2024-12-04 05:54:58,0.05,0.72,TXN_AGG_PERSON_0064_PERSON_1479
PERSON_0360,PERSON,PERSON_1443,PERSON,TRANSFERRED_MONEY,2026-01-20 21:07:57,0.05,0.87,TXN_AGG_PERSON_0360_PERSON_1443
PERSON_0164,PERSON,PERSON_0290,PERSON,TRANSFERRED_MONEY,2024-12-15 03:55:25,0.05,0.85,TXN_AGG_PERSON_0164_PERSON_0290
PERSON_0348,PERSON,PERSON_0944,PERSON,TRANSFERRED_MONEY,2026-02-23 07:33:10,0.05,0.74,TXN_AGG_PERSON_0348_PERSON_0944
PERSON_0027,PERSON,PERSON_0286,PERSON,TRANSFERRED_MONEY,2026-03-24 14:12:27,0.05,0.74,TXN_AGG_PERSON_0027_PERSON_0286
PERSON_0458,PERSON,PERSON_0830,PERSON,TRANSFERRED_MONEY,2025-11-29 15:51:40,0.05,0.53,TXN_AGG_PERSON_0458_PERSON_0830
PERSON_0423,PERSON,PERSON_1106,PERSON,TRANSFERRED_MONEY,2025-08-09 22:55:12,0.05,0.56,TXN_AGG_PERSON_0423_PERSON_1106
PERSON_0410,PERSON,PERSON_0510,PERSON,TRANSFERRED_MONEY,2024-03-20 16:04:56,0.05,0.53,TXN_AGG_PERSON_0410_PERSON_0510
PERSON_0021,PERSON,PERSON_0962,PERSON,TRANSFERRED_MONEY,2025-11-15 11:32:47,0.05,0.83,TXN_AGG_PERSON_0021_PERSON_0962
PERSON_0713,PERSON,PERSON_1250,PERSON,TRANSFERRED_MONEY,2024-10-23 04:22:57,0.05,0.77,TXN_AGG_PERSON_0713_PERSON_1250
PERSON_1266,PERSON,PERSON_1347,PERSON,TRANSFERRED_MONEY,2025-09-04 20:37:16,0.05,0.79,TXN_AGG_PERSON_1266_PERSON_1347
PERSON_0300,PERSON,PERSON_0975,PERSON,TRANSFERRED_MONEY,2024-06-09 06:54:16,0.05,0.79,TXN_AGG_PERSON_0300_PERSON_0975
PERSON_0347,PERSON,PERSON_0490,PERSON,TRANSFERRED_MONEY,2024-02-16 07:30:20,0.05,0.87,TXN_AGG_PERSON_0347_PERSON_0490
PERSON_0688,PERSON,PERSON_1460,PERSON,TRANSFERRED_MONEY,2026-03-05 04:51:59,0.05,0.48,TXN_AGG_PERSON_0688_PERSON_1460
PERSON_1104,PERSON,PERSON_1175,PERSON,TRANSFERRED_MONEY,2025-11-11 04:10:48,0.05,0.84,TXN_AGG_PERSON_1104_PERSON_1175
PERSON_0267,PERSON,PERSON_0620,PERSON,TRANSFERRED_MONEY,2024-07-20 15:59:27,0.05,0.71,TXN_AGG_PERSON_0267_PERSON_0620
PERSON_0987,PERSON,PERSON_0993,PERSON,TRANSFERRED_MONEY,2024-12-16 21:03:57,0.05,0.48,TXN_AGG_PERSON_0987_PERSON_0993
PERSON_0783,PERSON,PERSON_0907,PERSON,TRANSFERRED_MONEY,2024-10-31 01:37:02,0.05,0.5,TXN_AGG_PERSON_0783_PERSON_0907
PERSON_0029,PERSON,PERSON_1295,PERSON,TRANSFERRED_MONEY,2025-05-08 09:37:57,0.05,0.63,TXN_AGG_PERSON_0029_PERSON_1295
PERSON_0018,PERSON,PERSON_0128,PERSON,TRANSFERRED_MONEY,2025-08-13 07:22:52,0.1,0.72,TXN_AGG_PERSON_0018_PERSON_0128
PERSON_1059,PERSON,PERSON_1485,PERSON,TRANSFERRED_MONEY,2024-05-14 06:51:26,0.05,0.7,TXN_AGG_PERSON_1059_PERSON_1485
PERSON_0548,PERSON,PERSON_1369,PERSON,TRANSFERRED_MONEY,2024-10-15 02:50:46,0.05,0.56,TXN_AGG_PERSON_0548_PERSON_1369
PERSON_0945,PERSON,PERSON_1417,PERSON,TRANSFERRED_MONEY,2026-05-31 09:36:49,0.05,0.61,TXN_AGG_PERSON_0945_PERSON_1417
