transaction_id,timestamp,sender_account_id,receiver_account_id,amount,transaction_type,channel,location_id,reference,case_id,confidence
TXN_009982,2026-02-14 22:44:02,ACCOUNT_00118,ACCOUNT_00550,12493.59,cash withdrawal,net_banking,LOCATION_0238,REF0009982,,0.87
TXN_009983,2025-07-29 13:25:56,ACCOUNT_00767,ACCOUNT_00190,2197.17,IMPS,branch,LOCATION_0274,REF0009983,,0.9
TXN_009984,2025-07-05 14:31:26,ACCOUNT_00541,ACCOUNT_00171,1390.11,IMPS,atm,LOCATION_0214,REF0009984,,0.98
TXN_009985,2024-08-26 04:04:40,ACCOUNT_00069,ACCOUNT_00371,5604.05,UPI,net_banking,LOCATION_0010,REF0009985,,0.86
TXN_009986,2026-02-11 02:10:36,ACCOUNT_00789,ACCOUNT_00870,827.05,cash withdrawal,branch,LOCATION_0294,REF0009986,,0.93
TXN_009987,2024-07-30 19:05:58,ACCOUNT_00537,ACCOUNT_00623,4651.41,internal transfer,atm,LOCATION_0027,REF0009987,,0.98
TXN_009988,2024-11-05 19:17:52,ACCOUNT_00199,ACCOUNT_00851,3182.64,IMPS,atm,LOCATION_0134,REF0009988,,0.98
TXN_009989,2026-06-04 14:27:16,ACCOUNT_00522,ACCOUNT_00221,16297.72,cash deposit,mobile_app,LOCATION_0186,REF0009989,,0.98
TXN_009990,2026-01-20 00:02:24,ACCOUNT_00077,ACCOUNT_00381,4854.74,NEFT,atm,LOCATION_0113,REF0009990,,0.91
TXN_009991,2024-01-09 03:56:34,ACCOUNT_00864,ACCOUNT_00651,2522.34,UPI,branch,LOCATION_0162,REF0009991,,0.94
TXN_009992,2024-05-09 11:40:19,ACCOUNT_00799,ACCOUNT_00605,4274.5,IMPS,mobile_app,LOCATION_0013,REF0009992,,0.94
TXN_009993,2025-07-21 06:00:23,ACCOUNT_00184,ACCOUNT_00678,19842.56,cash deposit,branch,LOCATION_0062,REF0009993,,0.89
TXN_009994,2025-10-23 09:45:49,ACCOUNT_00492,ACCOUNT_00251,7103.59,UPI,atm,LOCATION_0239,REF0009994,,0.96
TXN_009995,2025-09-11 05:05:26,ACCOUNT_00263,ACCOUNT_00214,3256.36,IMPS,mobile_app,LOCATION_0255,REF0009995,,0.89
TXN_009996,2025-02-19 14:56:07,ACCOUNT_00708,ACCOUNT_00619,1513.72,cash deposit,mobile_app,LOCATION_0045,REF0009996,,0.9
TXN_009997,2025-11-10 21:25:57,ACCOUNT_00353,ACCOUNT_00750,4100.33,NEFT,mobile_app,LOCATION_0048,REF0009997,,0.85
TXN_009998,2024-06-04 02:52:48,ACCOUNT_00459,ACCOUNT_00845,3444.22,cash deposit,net_banking,LOCATION_0298,REF0009998,,0.94
TXN_009999,2024-07-29 21:24:47,ACCOUNT_00622,ACCOUNT_00602,23990.58,UPI,net_banking,LOCATION_0221,REF0009999,,0.97
TXN_010000,2026-06-25 07:32:15,ACCOUNT_00491,ACCOUNT_00184,20900.16,internal transfer,atm,LOCATION_0120,REF0010000,,0.86
TXN_010001,2024-02-24 23:46:42,ACCOUNT_00001,ACCOUNT_00254,29417.97,UPI,net_banking,LOCATION_0019,REF0010001,,0.86
TXN_010002,2025-12-26 11:41:43,ACCOUNT_00713,ACCOUNT_00576,18512.65,internal transfer,atm,LOCATION_0119,REF0010002,,0.93
TXN_010003,2025-05-25 03:41:38,ACCOUNT_00898,ACCOUNT_00122,4498.31,NEFT,mobile_app,LOCATION_0135,REF0010003,,0.93
TXN_010004,2024-02-28 01:34:52,ACCOUNT_00433,ACCOUNT_00457,4274.59,IMPS,atm,LOCATION_0013,REF0010004,,0.97
TXN_010005,2024-05-10 01:28:43,ACCOUNT_00596,ACCOUNT_00104,4366.33,cash deposit,mobile_app,LOCATION_0273,REF0010005,,0.96
TXN_010006,2024-12-03 20:29:51,ACCOUNT_00190,ACCOUNT_00585,1879.3,cash withdrawal,branch,LOCATION_0041,REF0010006,,0.95
TXN_010007,2025-06-28 01:57:21,ACCOUNT_00315,ACCOUNT_00819,13360.61,NEFT,branch,LOCATION_0243,REF0010007,,0.94
TXN_010008,2025-09-17 17:54:15,ACCOUNT_00067,ACCOUNT_00303,3927.81,cash deposit,atm,LOCATION_0292,REF0010008,,0.97
TXN_010009,2025-05-07 01:19:45,ACCOUNT_00384,ACCOUNT_00266,13512.38,NEFT,atm,LOCATION_0016,REF0010009,,0.97
TXN_010010,2024-04-08 00:19:52,ACCOUNT_00482,ACCOUNT_00906,1536.72,internal transfer,mobile_app,LOCATION_0262,REF0010010,,0.87
TXN_010011,2024-10-18 01:18:44,ACCOUNT_00845,ACCOUNT_00062,12226.58,internal transfer,mobile_app,LOCATION_0045,REF0010011,,0.91
TXN_010012,2026-02-04 08:41:32,ACCOUNT_00024,ACCOUNT_00114,4217.23,NEFT,atm,LOCATION_0067,REF0010012,,0.86
TXN_010013,2024-04-01 14:43:38,ACCOUNT_00801,ACCOUNT_00249,2403.04,NEFT,mobile_app,LOCATION_0225,REF0010013,,0.91
TXN_010014,2025-06-13 10:30:56,ACCOUNT_00613,ACCOUNT_00324,2624.13,cash deposit,mobile_app,LOCATION_0081,REF0010014,,0.96
TXN_010015,2024-05-11 21:23:12,ACCOUNT_00619,ACCOUNT_00004,2734.08,IMPS,atm,LOCATION_0080,REF0010015,,0.92
TXN_010016,2025-05-10 08:43:14,ACCOUNT_00710,ACCOUNT_00640,351.3,UPI,net_banking,LOCATION_0069,REF0010016,,0.97
TXN_010017,2026-06-12 09:27:03,ACCOUNT_00289,ACCOUNT_00126,9007.46,cash deposit,mobile_app,LOCATION_0276,REF0010017,,0.97
TXN_010018,2025-10-26 19:59:24,ACCOUNT_00261,ACCOUNT_00385,8504.93,IMPS,branch,LOCATION_0138,REF0010018,,0.92
TXN_010019,2024-11-09 08:19:36,ACCOUNT_00572,ACCOUNT_00311,32902.51,cash withdrawal,mobile_app,LOCATION_0231,REF0010019,,0.95
TXN_010020,2024-01-02 06:05:20,ACCOUNT_00064,ACCOUNT_00506,2710.5,cash deposit,mobile_app,LOCATION_0096,REF0010020,,0.94
TXN_010021,2024-12-25 16:20:16,ACCOUNT_00783,ACCOUNT_00174,2224.4,cash withdrawal,mobile_app,LOCATION_0030,REF0010021,,0.96
TXN_010022,2024-04-28 07:39:20,ACCOUNT_00561,ACCOUNT_00723,9877.9,cash withdrawal,branch,LOCATION_0117,REF0010022,,0.85
TXN_010023,2024-04-02 19:36:50,ACCOUNT_00390,ACCOUNT_00854,3554.91,cash deposit,mobile_app,LOCATION_0147,REF0010023,,0.92
TXN_010024,2024-08-11 19:40:31,ACCOUNT_00571,ACCOUNT_00865,9248.98,IMPS,net_banking,LOCATION_0157,REF0010024,,0.87
TXN_010025,2025-12-19 08:07:06,ACCOUNT_00333,ACCOUNT_00818,2321.38,cash withdrawal,net_banking,LOCATION_0110,REF0010025,,0.97
TXN_010026,2025-06-30 03:09:44,ACCOUNT_00430,ACCOUNT_00724,4497.95,NEFT,branch,LOCATION_0277,REF0010026,,0.88
TXN_010027,2024-09-15 08:31:01,ACCOUNT_00190,ACCOUNT_00708,1102.26,internal transfer,branch,LOCATION_0101,REF0010027,,0.96
TXN_010028,2026-05-27 14:40:54,ACCOUNT_00359,ACCOUNT_00548,6504.62,cash withdrawal,net_banking,LOCATION_0209,REF0010028,,0.91
TXN_010029,2024-06-22 21:48:58,ACCOUNT_00830,ACCOUNT_00262,718.87,cash withdrawal,branch,LOCATION_0056,REF0010029,,0.97
TXN_010030,2025-03-04 09:20:10,ACCOUNT_00427,ACCOUNT_00429,36330.31,cash withdrawal,mobile_app,LOCATION_0102,REF0010030,,0.96
TXN_010031,2024-11-07 05:36:18,ACCOUNT_00186,ACCOUNT_00399,3374.27,cash withdrawal,mobile_app,LOCATION_0171,REF0010031,,0.97
TXN_010032,2024-02-05 14:56:25,ACCOUNT_00369,ACCOUNT_00070,2256.3,NEFT,mobile_app,LOCATION_0034,REF0010032,,0.86
TXN_010033,2024-11-11 12:14:13,ACCOUNT_00357,ACCOUNT_00319,2611.91,NEFT,net_banking,LOCATION_0196,REF0010033,,0.92
TXN_010034,2024-03-31 05:57:45,ACCOUNT_00874,ACCOUNT_00095,996.86,NEFT,branch,LOCATION_0103,REF0010034,,0.91
TXN_010035,2025-08-09 08:51:25,ACCOUNT_00908,ACCOUNT_00075,27214.6,UPI,branch,LOCATION_0070,REF0010035,,0.88
TXN_010036,2025-03-31 13:16:06,ACCOUNT_00260,ACCOUNT_00521,10731.27,cash withdrawal,atm,LOCATION_0276,REF0010036,,0.91
TXN_010037,2026-03-14 22:53:49,ACCOUNT_00107,ACCOUNT_00459,16620.63,internal transfer,mobile_app,LOCATION_0268,REF0010037,,0.91
TXN_010038,2024-09-27 23:03:06,ACCOUNT_00852,ACCOUNT_00806,5965.92,IMPS,net_banking,LOCATION_0179,REF0010038,,0.85
TXN_010039,2024-11-15 02:37:57,ACCOUNT_00354,ACCOUNT_00416,43832.93,cash deposit,mobile_app,LOCATION_0216,REF0010039,,0.93
TXN_010040,2025-03-03 10:40:23,ACCOUNT_00544,ACCOUNT_00119,772.25,UPI,atm,LOCATION_0233,REF0010040,,0.94
TXN_010041,2025-11-08 05:35:33,ACCOUNT_00743,ACCOUNT_00612,702.88,cash withdrawal,branch,LOCATION_0222,REF0010041,,0.88
TXN_010042,2024-11-08 00:18:19,ACCOUNT_00849,ACCOUNT_00100,11871.05,IMPS,mobile_app,LOCATION_0099,REF0010042,,0.92
TXN_010043,2025-07-25 00:13:58,ACCOUNT_00327,ACCOUNT_00730,398.08,internal transfer,mobile_app,LOCATION_0220,REF0010043,,0.98
TXN_010044,2025-07-11 16:29:45,ACCOUNT_00761,ACCOUNT_00284,8577.49,cash withdrawal,mobile_app,LOCATION_0070,REF0010044,,0.9
TXN_010045,2025-09-05 17:32:33,ACCOUNT_00768,ACCOUNT_00469,1822.31,cash deposit,mobile_app,LOCATION_0067,REF0010045,,0.93
TXN_010046,2024-03-13 07:35:21,ACCOUNT_00155,ACCOUNT_00558,5547.65,cash deposit,mobile_app,LOCATION_0260,REF0010046,,0.87
TXN_010047,2026-04-09 00:50:11,ACCOUNT_00869,ACCOUNT_00178,29225.48,cash deposit,branch,LOCATION_0005,REF0010047,,0.96
TXN_010048,2024-11-30 21:37:25,ACCOUNT_00379,ACCOUNT_00858,2076.9,IMPS,mobile_app,LOCATION_0102,REF0010048,,0.88
TXN_010049,2024-01-20 18:26:35,ACCOUNT_00889,ACCOUNT_00723,6179.76,cash deposit,mobile_app,LOCATION_0187,REF0010049,,0.91
TXN_010050,2026-06-04 22:59:23,ACCOUNT_00568,ACCOUNT_00090,1814.77,IMPS,branch,LOCATION_0027,REF0010050,,0.87
TXN_010051,2024-06-16 13:42:27,ACCOUNT_00795,ACCOUNT_00460,815.0,cash deposit,mobile_app,LOCATION_0190,REF0010051,,0.87
TXN_010052,2024-02-16 11:34:08,ACCOUNT_00358,ACCOUNT_00667,18864.75,UPI,mobile_app,LOCATION_0261,REF0010052,,0.91
TXN_010053,2025-11-04 21:26:18,ACCOUNT_00573,ACCOUNT_00757,6843.55,internal transfer,atm,LOCATION_0106,REF0010053,,0.96
TXN_010054,2026-05-28 21:10:02,ACCOUNT_00644,ACCOUNT_00551,5738.29,cash deposit,atm,LOCATION_0060,REF0010054,,0.94
TXN_010055,2024-10-21 00:18:59,ACCOUNT_00672,ACCOUNT_00615,2997.85,cash deposit,net_banking,LOCATION_0161,REF0010055,,0.93
TXN_010056,2025-02-20 01:53:36,ACCOUNT_00374,ACCOUNT_00015,32686.03,internal transfer,atm,LOCATION_0102,REF0010056,,0.88
TXN_010057,2024-03-25 21:47:02,ACCOUNT_00765,ACCOUNT_00853,16409.48,cash withdrawal,net_banking,LOCATION_0241,REF0010057,,0.96
TXN_010058,2024-07-15 21:03:10,ACCOUNT_00228,ACCOUNT_00709,1039.52,NEFT,mobile_app,LOCATION_0197,REF0010058,,0.92
TXN_010059,2025-10-29 05:21:34,ACCOUNT_00812,ACCOUNT_00311,1408.45,NEFT,branch,LOCATION_0214,REF0010059,,0.94
TXN_010060,2026-01-30 10:34:07,ACCOUNT_00128,ACCOUNT_00689,2551.64,NEFT,branch,LOCATION_0018,REF0010060,,0.9
TXN_010061,2026-03-24 08:00:35,ACCOUNT_00067,ACCOUNT_00609,1516.05,IMPS,net_banking,LOCATION_0292,REF0010061,,0.92
TXN_010062,2024-07-16 14:19:51,ACCOUNT_00773,ACCOUNT_00593,3255.09,cash deposit,atm,LOCATION_0246,REF0010062,,0.87
TXN_010063,2024-06-17 12:51:27,ACCOUNT_00778,ACCOUNT_00686,31569.91,NEFT,mobile_app,LOCATION_0012,REF0010063,,0.85
TXN_010064,2024-11-30 06:36:07,ACCOUNT_00221,ACCOUNT_00741,5254.28,internal transfer,mobile_app,LOCATION_0263,REF0010064,,0.92
TXN_010065,2024-12-14 05:59:40,ACCOUNT_00167,ACCOUNT_00301,1022.31,cash deposit,atm,LOCATION_0144,REF0010065,,0.97
TXN_010066,2024-12-03 06:45:56,ACCOUNT_00576,ACCOUNT_00749,15421.84,cash withdrawal,branch,LOCATION_0231,REF0010066,,0.91
TXN_010067,2025-06-24 21:45:20,ACCOUNT_00897,ACCOUNT_00587,928.04,cash deposit,net_banking,LOCATION_0230,REF0010067,,0.91
TXN_010068,2025-01-23 11:54:34,ACCOUNT_00173,ACCOUNT_00320,772.77,NEFT,atm,LOCATION_0124,REF0010068,,0.94
TXN_010069,2024-03-02 15:36:17,ACCOUNT_00088,ACCOUNT_00897,356.5,internal transfer,branch,LOCATION_0153,REF0010069,,0.91
TXN_010070,2026-04-16 09:59:14,ACCOUNT_00114,ACCOUNT_00697,851.63,UPI,atm,LOCATION_0095,REF0010070,,0.86
TXN_010071,2026-04-10 22:47:58,ACCOUNT_00471,ACCOUNT_00611,6280.21,internal transfer,atm,LOCATION_0269,REF0010071,,0.86
TXN_010072,2025-08-10 14:54:59,ACCOUNT_00243,ACCOUNT_00713,866.18,cash deposit,net_banking,LOCATION_0296,REF0010072,,0.95
TXN_010073,2024-06-18 10:26:13,ACCOUNT_00599,ACCOUNT_00566,12402.88,UPI,branch,LOCATION_0083,REF0010073,,0.91
TXN_010074,2026-03-04 07:43:09,ACCOUNT_00350,ACCOUNT_00852,1496.95,UPI,branch,LOCATION_0025,REF0010074,,0.85
TXN_010075,2025-08-13 14:24:26,ACCOUNT_00118,ACCOUNT_00903,1517.69,UPI,atm,LOCATION_0258,REF0010075,,0.9
TXN_010076,2025-07-11 17:19:49,ACCOUNT_00162,ACCOUNT_00768,6945.06,cash withdrawal,net_banking,LOCATION_0284,REF0010076,,0.95
TXN_010077,2025-02-07 02:02:14,ACCOUNT_00553,ACCOUNT_00298,3212.78,NEFT,branch,LOCATION_0081,REF0010077,,0.88
TXN_010078,2025-01-26 03:55:40,ACCOUNT_00160,ACCOUNT_00713,1483.71,NEFT,branch,LOCATION_0011,REF0010078,,0.91
TXN_010079,2025-09-14 10:06:03,ACCOUNT_00113,ACCOUNT_00105,624.23,cash withdrawal,mobile_app,LOCATION_0071,REF0010079,,0.86
TXN_010080,2025-04-24 07:02:20,ACCOUNT_00605,ACCOUNT_00782,19827.4,UPI,branch,LOCATION_0241,REF0010080,,0.86
TXN_010081,2024-03-03 11:55:38,ACCOUNT_00357,ACCOUNT_00079,2057.74,NEFT,net_banking,LOCATION_0296,REF0010081,,0.9
TXN_010082,2025-12-22 04:09:08,ACCOUNT_00484,ACCOUNT_00373,1852.08,cash withdrawal,net_banking,LOCATION_0142,REF0010082,,0.94
TXN_010083,2025-11-10 03:27:12,ACCOUNT_00315,ACCOUNT_00072,238.63,internal transfer,mobile_app,LOCATION_0073,REF0010083,,0.89
TXN_010084,2024-06-02 13:40:51,ACCOUNT_00894,ACCOUNT_00424,2046.84,cash deposit,branch,LOCATION_0216,REF0010084,,0.88
TXN_010085,2025-03-01 09:12:32,ACCOUNT_00022,ACCOUNT_00467,988.85,IMPS,mobile_app,LOCATION_0222,REF0010085,,0.91
TXN_010086,2024-03-11 14:53:33,ACCOUNT_00484,ACCOUNT_00391,7327.65,internal transfer,mobile_app,LOCATION_0242,REF0010086,,0.9
TXN_010087,2024-01-02 17:17:36,ACCOUNT_00772,ACCOUNT_00602,3520.88,internal transfer,branch,LOCATION_0099,REF0010087,,0.97
TXN_010088,2026-05-22 11:39:31,ACCOUNT_00377,ACCOUNT_00293,24439.4,cash deposit,net_banking,LOCATION_0003,REF0010088,,0.96
TXN_010089,2024-03-14 08:48:12,ACCOUNT_00319,ACCOUNT_00833,622.52,cash withdrawal,branch,LOCATION_0249,REF0010089,,0.94
TXN_010090,2024-07-09 16:19:02,ACCOUNT_00128,ACCOUNT_00429,3833.5,cash deposit,branch,LOCATION_0248,REF0010090,,0.86
TXN_010091,2024-09-09 14:08:15,ACCOUNT_00596,ACCOUNT_00386,7620.78,internal transfer,net_banking,LOCATION_0263,REF0010091,,0.88
TXN_010092,2025-01-22 08:25:14,ACCOUNT_00854,ACCOUNT_00115,6132.4,NEFT,mobile_app,LOCATION_0026,REF0010092,,0.92
TXN_010093,2024-05-12 14:50:08,ACCOUNT_00550,ACCOUNT_00144,128.98,UPI,branch,LOCATION_0249,REF0010093,,0.89
TXN_010094,2024-04-30 09:24:28,ACCOUNT_00749,ACCOUNT_00761,1265.61,IMPS,mobile_app,LOCATION_0193,REF0010094,,0.86
TXN_010095,2024-07-03 17:19:29,ACCOUNT_00690,ACCOUNT_00522,15517.76,NEFT,atm,LOCATION_0035,REF0010095,,0.97
TXN_010096,2024-07-02 05:12:21,ACCOUNT_00684,ACCOUNT_00471,15048.28,IMPS,net_banking,LOCATION_0218,REF0010096,,0.9
TXN_010097,2025-04-21 18:33:16,ACCOUNT_00462,ACCOUNT_00657,12737.73,internal transfer,mobile_app,LOCATION_0025,REF0010097,,0.96
TXN_010098,2026-02-01 01:07:03,ACCOUNT_00350,ACCOUNT_00057,3287.58,internal transfer,atm,LOCATION_0035,REF0010098,,0.87
TXN_010099,2026-04-04 21:22:59,ACCOUNT_00261,ACCOUNT_00477,3935.21,cash deposit,atm,LOCATION_0298,REF0010099,,0.95
TXN_010100,2024-02-26 13:23:51,ACCOUNT_00034,ACCOUNT_00778,3065.21,cash deposit,mobile_app,LOCATION_0013,REF0010100,,0.89
TXN_010101,2026-02-19 20:55:10,ACCOUNT_00010,ACCOUNT_00344,10805.46,NEFT,net_banking,LOCATION_0080,REF0010101,,0.96
TXN_010102,2024-01-05 19:41:29,ACCOUNT_00365,ACCOUNT_00537,15319.41,IMPS,mobile_app,LOCATION_0288,REF0010102,,0.89
TXN_010103,2025-02-08 05:11:29,ACCOUNT_00806,ACCOUNT_00703,7111.27,UPI,branch,LOCATION_0226,REF0010103,,0.92
TXN_010104,2025-06-16 11:06:19,ACCOUNT_00074,ACCOUNT_00335,10149.71,UPI,branch,LOCATION_0006,REF0010104,,0.96
TXN_010105,2024-05-26 05:12:35,ACCOUNT_00851,ACCOUNT_00154,20221.68,NEFT,atm,LOCATION_0270,REF0010105,,0.92
TXN_010106,2024-10-16 12:34:01,ACCOUNT_00314,ACCOUNT_00474,1387.19,internal transfer,mobile_app,LOCATION_0192,REF0010106,,0.96
TXN_010107,2025-05-12 12:53:04,ACCOUNT_00142,ACCOUNT_00546,3631.32,cash deposit,mobile_app,LOCATION_0268,REF0010107,,0.86
TXN_010108,2025-06-25 10:24:55,ACCOUNT_00216,ACCOUNT_00419,10162.13,IMPS,atm,LOCATION_0187,REF0010108,,0.97
TXN_010109,2024-09-29 10:40:45,ACCOUNT_00274,ACCOUNT_00104,28900.26,NEFT,net_banking,LOCATION_0007,REF0010109,,0.9
TXN_010110,2025-09-12 01:44:14,ACCOUNT_00435,ACCOUNT_00753,2970.17,internal transfer,atm,LOCATION_0263,REF0010110,,0.85
TXN_010111,2026-05-21 08:21:12,ACCOUNT_00316,ACCOUNT_00717,62327.47,UPI,mobile_app,LOCATION_0252,REF0010111,,0.9
TXN_010112,2024-01-18 19:06:01,ACCOUNT_00858,ACCOUNT_00131,855.08,cash withdrawal,net_banking,LOCATION_0118,REF0010112,,0.9
TXN_010113,2024-08-30 23:27:57,ACCOUNT_00543,ACCOUNT_00115,1547.43,cash deposit,mobile_app,LOCATION_0104,REF0010113,,0.97
TXN_010114,2024-01-09 14:45:49,ACCOUNT_00165,ACCOUNT_00724,2333.79,UPI,atm,LOCATION_0136,REF0010114,,0.86
TXN_010115,2026-03-27 00:59:23,ACCOUNT_00078,ACCOUNT_00162,8162.15,UPI,branch,LOCATION_0198,REF0010115,,0.93
TXN_010116,2026-06-03 21:35:33,ACCOUNT_00384,ACCOUNT_00759,1216.29,UPI,net_banking,LOCATION_0136,REF0010116,,0.89
TXN_010117,2025-02-24 02:35:25,ACCOUNT_00761,ACCOUNT_00570,151.25,IMPS,net_banking,LOCATION_0290,REF0010117,,0.89
TXN_010118,2024-12-07 13:50:22,ACCOUNT_00157,ACCOUNT_00104,2501.77,UPI,atm,LOCATION_0126,REF0010118,,0.96
TXN_010119,2025-08-26 15:30:42,ACCOUNT_00686,ACCOUNT_00348,3441.54,cash deposit,mobile_app,LOCATION_0263,REF0010119,,0.94
TXN_010120,2026-02-11 17:19:35,ACCOUNT_00851,ACCOUNT_00144,893.16,NEFT,atm,LOCATION_0070,REF0010120,,0.85
TXN_010121,2025-02-04 07:50:16,ACCOUNT_00771,ACCOUNT_00840,717.23,cash withdrawal,atm,LOCATION_0288,REF0010121,,0.92
TXN_010122,2025-08-07 23:53:34,ACCOUNT_00613,ACCOUNT_00858,514.73,cash deposit,mobile_app,LOCATION_0131,REF0010122,,0.87
TXN_010123,2026-06-16 03:41:23,ACCOUNT_00511,ACCOUNT_00024,22275.42,cash deposit,net_banking,LOCATION_0103,REF0010123,,0.96
TXN_010124,2025-03-17 23:53:34,ACCOUNT_00826,ACCOUNT_00562,16441.1,internal transfer,mobile_app,LOCATION_0280,REF0010124,,0.97
TXN_010125,2024-01-10 15:49:59,ACCOUNT_00260,ACCOUNT_00814,2955.58,internal transfer,net_banking,LOCATION_0026,REF0010125,,0.92
TXN_010126,2025-05-15 06:44:21,ACCOUNT_00083,ACCOUNT_00528,4683.48,cash withdrawal,mobile_app,LOCATION_0058,REF0010126,,0.93
TXN_010127,2024-10-04 18:33:54,ACCOUNT_00534,ACCOUNT_00613,3239.94,cash deposit,mobile_app,LOCATION_0293,REF0010127,,0.95
TXN_010128,2025-01-03 23:47:28,ACCOUNT_00764,ACCOUNT_00790,1489.48,cash withdrawal,atm,LOCATION_0295,REF0010128,,0.96
TXN_010129,2024-10-28 21:39:36,ACCOUNT_00418,ACCOUNT_00874,10566.73,NEFT,atm,LOCATION_0003,REF0010129,,0.93
TXN_010130,2025-12-13 13:21:04,ACCOUNT_00708,ACCOUNT_00910,1871.15,cash deposit,branch,LOCATION_0045,REF0010130,,0.88
TXN_010131,2025-12-30 08:54:24,ACCOUNT_00739,ACCOUNT_00605,5612.97,IMPS,mobile_app,LOCATION_0103,REF0010131,,0.9
TXN_010132,2024-08-21 14:13:59,ACCOUNT_00240,ACCOUNT_00693,3867.37,IMPS,atm,LOCATION_0242,REF0010132,,0.86
TXN_010133,2026-02-01 23:37:46,ACCOUNT_00010,ACCOUNT_00037,1193.06,internal transfer,branch,LOCATION_0100,REF0010133,,0.86
TXN_010134,2025-07-10 12:23:49,ACCOUNT_00177,ACCOUNT_00871,3281.29,NEFT,net_banking,LOCATION_0082,REF0010134,,0.91
TXN_010135,2025-01-27 06:40:16,ACCOUNT_00760,ACCOUNT_00623,408.21,cash withdrawal,mobile_app,LOCATION_0230,REF0010135,,0.97
TXN_010136,2025-08-26 22:46:13,ACCOUNT_00098,ACCOUNT_00276,207.08,cash deposit,mobile_app,LOCATION_0191,REF0010136,,0.94
TXN_010137,2024-08-02 05:07:47,ACCOUNT_00349,ACCOUNT_00814,2513.89,cash deposit,net_banking,LOCATION_0189,REF0010137,,0.87
TXN_010138,2024-01-30 17:08:01,ACCOUNT_00637,ACCOUNT_00026,3360.67,cash withdrawal,branch,LOCATION_0090,REF0010138,,0.87
TXN_010139,2025-08-28 06:47:35,ACCOUNT_00167,ACCOUNT_00332,13862.12,UPI,branch,LOCATION_0064,REF0010139,,0.95
TXN_010140,2025-03-24 05:07:04,ACCOUNT_00370,ACCOUNT_00423,1491.58,IMPS,net_banking,LOCATION_0299,REF0010140,,0.86
TXN_010141,2025-03-09 15:40:49,ACCOUNT_00611,ACCOUNT_00326,1609.87,IMPS,branch,LOCATION_0123,REF0010141,,0.9
TXN_010142,2024-05-25 01:13:28,ACCOUNT_00578,ACCOUNT_00308,2600.16,cash withdrawal,atm,LOCATION_0097,REF0010142,,0.94
TXN_010143,2025-04-27 17:37:15,ACCOUNT_00452,ACCOUNT_00057,6838.91,UPI,net_banking,LOCATION_0266,REF0010143,,0.97
TXN_010144,2024-10-06 11:51:27,ACCOUNT_00834,ACCOUNT_00358,3861.61,cash withdrawal,atm,LOCATION_0140,REF0010144,,0.89
TXN_010145,2025-02-28 05:57:20,ACCOUNT_00222,ACCOUNT_00240,4253.67,internal transfer,mobile_app,LOCATION_0296,REF0010145,,0.92
TXN_010146,2024-11-10 03:38:37,ACCOUNT_00325,ACCOUNT_00579,10378.67,IMPS,atm,LOCATION_0105,REF0010146,,0.85
TXN_010147,2025-04-05 13:54:35,ACCOUNT_00186,ACCOUNT_00106,4879.44,internal transfer,mobile_app,LOCATION_0191,REF0010147,,0.93
TXN_010148,2024-08-18 11:26:00,ACCOUNT_00707,ACCOUNT_00486,4146.3,internal transfer,mobile_app,LOCATION_0183,REF0010148,,0.86
TXN_010149,2026-03-24 05:12:08,ACCOUNT_00786,ACCOUNT_00888,3778.37,cash withdrawal,branch,LOCATION_0131,REF0010149,,0.91
TXN_010150,2026-06-21 15:31:44,ACCOUNT_00798,ACCOUNT_00213,22515.72,cash withdrawal,atm,LOCATION_0099,REF0010150,,0.89
TXN_010151,2024-12-19 11:43:45,ACCOUNT_00445,ACCOUNT_00858,6171.82,UPI,branch,LOCATION_0056,REF0010151,,0.93
TXN_010152,2024-04-04 18:00:24,ACCOUNT_00714,ACCOUNT_00676,4795.95,internal transfer,atm,LOCATION_0030,REF0010152,,0.97
TXN_010153,2025-05-18 11:58:59,ACCOUNT_00534,ACCOUNT_00620,3402.67,UPI,atm,LOCATION_0033,REF0010153,,0.91
TXN_010154,2025-10-25 15:41:45,ACCOUNT_00098,ACCOUNT_00326,1187.26,IMPS,mobile_app,LOCATION_0171,REF0010154,,0.91
TXN_010155,2024-11-08 18:15:20,ACCOUNT_00654,ACCOUNT_00677,14095.05,IMPS,branch,LOCATION_0210,REF0010155,,0.85
TXN_010156,2025-04-11 02:04:12,ACCOUNT_00687,ACCOUNT_00051,5614.7,cash deposit,atm,LOCATION_0043,REF0010156,,0.94
TXN_010157,2024-12-01 06:17:29,ACCOUNT_00436,ACCOUNT_00295,19177.58,IMPS,mobile_app,LOCATION_0058,REF0010157,,0.96
TXN_010158,2024-10-30 09:13:11,ACCOUNT_00708,ACCOUNT_00453,4224.61,NEFT,net_banking,LOCATION_0045,REF0010158,,0.89
TXN_010159,2026-03-08 18:33:59,ACCOUNT_00018,ACCOUNT_00179,750.29,IMPS,mobile_app,LOCATION_0142,REF0010159,,0.96
TXN_010160,2024-11-28 19:27:32,ACCOUNT_00312,ACCOUNT_00038,7739.98,cash deposit,branch,LOCATION_0177,REF0010160,,0.92
TXN_010161,2025-01-11 01:12:14,ACCOUNT_00669,ACCOUNT_00728,1066.68,UPI,branch,LOCATION_0216,REF0010161,,0.94
TXN_010162,2025-06-23 14:12:08,ACCOUNT_00554,ACCOUNT_00585,11711.39,IMPS,atm,LOCATION_0154,REF0010162,,0.89
