phone_id,person_id,device_id,activation_date,deactivation_date,ownership_confidence,source
PHONE_00437,PERSON_0437,DEVICE_00437,2024-01-31 17:56:43,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00438,PERSON_0438,DEVICE_00438,2026-05-10 15:23:47,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00439,PERSON_0439,DEVICE_00439,2024-10-26 05:59:07,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00440,PERSON_0440,DEVICE_00440,2024-04-21 18:12:52,,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00441,PERSON_0441,DEVICE_00441,2024-01-05 23:57:50,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00442,PERSON_0442,DEVICE_00442,2024-10-04 03:41:06,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00443,PERSON_0443,DEVICE_00443,2024-09-26 03:33:27,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00444,PERSON_0444,DEVICE_00444,2025-11-16 00:25:36,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00445,PERSON_0445,DEVICE_00445,2024-01-04 13:46:06,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00446,PERSON_0446,DEVICE_00446,2024-07-28 14:34:58,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00447,PERSON_0447,DEVICE_00447,2026-03-02 09:05:15,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00448,PERSON_0448,DEVICE_00448,2025-04-29 14:36:17,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00449,PERSON_0449,DEVICE_00449,2024-01-29 11:17:00,2025-05-20 19:04:09,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00450,PERSON_0450,DEVICE_00450,2024-03-29 01:54:04,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00451,PERSON_0451,DEVICE_00451,2025-02-21 01:52:38,,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00452,PERSON_0452,DEVICE_00452,2025-01-18 01:44:08,,0.79,TELCO_SUBSCRIBER_RECORD
PHONE_00453,PERSON_0453,DEVICE_00453,2024-09-30 20:46:32,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00454,PERSON_0454,DEVICE_00454,2025-11-09 07:14:52,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00455,PERSON_0455,DEVICE_00455,2024-06-22 04:04:50,2026-02-13 12:59:13,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00456,PERSON_0456,DEVICE_00456,2024-06-05 23:01:25,,0.85,TELCO_SUBSCRIBER_RECORD
PHONE_00457,PERSON_0457,DEVICE_00457,2024-07-25 15:45:12,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00458,PERSON_0458,DEVICE_00458,2024-02-10 04:13:08,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00459,PERSON_0459,DEVICE_00459,2025-10-02 12:00:03,2026-03-04 00:38:16,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00460,PERSON_0460,DEVICE_00460,2025-11-25 07:38:20,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00461,PERSON_0461,DEVICE_00461,2025-06-18 06:23:46,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00462,PERSON_0462,DEVICE_00462,2026-05-03 21:37:31,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00463,PERSON_0463,DEVICE_00463,2024-02-16 20:10:09,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00464,PERSON_0464,DEVICE_00464,2025-02-17 10:15:02,,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00465,PERSON_0465,DEVICE_00465,2024-02-15 05:00:50,,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00466,PERSON_0466,DEVICE_00466,2025-07-28 10:19:17,,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00467,PERSON_0467,DEVICE_00467,2024-01-09 06:58:30,,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00468,PERSON_0468,DEVICE_00468,2024-06-19 02:26:17,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00469,PERSON_0469,DEVICE_00469,2024-06-01 06:39:51,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00470,PERSON_0470,DEVICE_00470,2025-02-17 01:18:08,,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00471,PERSON_0471,DEVICE_00471,2025-10-17 10:17:37,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00472,PERSON_0472,DEVICE_00472,2024-02-02 23:28:12,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00473,PERSON_0473,DEVICE_00473,2025-08-14 20:18:17,2026-03-06 15:34:22,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00474,PERSON_0474,DEVICE_00474,2024-10-07 23:01:35,,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00475,PERSON_0475,DEVICE_00475,2026-03-14 23:20:52,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00476,PERSON_0476,DEVICE_00476,2024-04-22 22:45:17,,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00477,PERSON_0477,DEVICE_00477,2026-01-20 01:11:52,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00478,PERSON_0478,DEVICE_00478,2025-08-01 13:18:37,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00479,PERSON_0479,DEVICE_00479,2024-11-09 20:40:57,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00480,PERSON_0480,DEVICE_00480,2026-05-25 00:13:46,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00481,PERSON_0481,DEVICE_00481,2024-03-08 16:58:41,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00482,PERSON_0482,DEVICE_00482,2025-11-05 21:49:37,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00483,PERSON_0483,DEVICE_00483,2024-07-01 01:53:02,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00484,PERSON_0484,DEVICE_00484,2025-04-22 15:26:12,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00485,PERSON_0485,DEVICE_00485,2026-05-09 04:48:48,,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00486,PERSON_0486,DEVICE_00486,2025-11-24 02:26:22,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00487,PERSON_0487,DEVICE_00487,2025-02-12 06:56:25,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00488,PERSON_0488,DEVICE_00488,2024-01-19 03:51:21,,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00489,PERSON_0489,DEVICE_00489,2026-01-19 02:09:38,2026-05-05 02:17:07,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00490,PERSON_0490,DEVICE_00490,2025-02-26 18:59:59,,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00491,PERSON_0491,DEVICE_00491,2026-04-10 21:39:52,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00492,PERSON_0492,DEVICE_00492,2024-09-02 03:38:07,,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00493,PERSON_0493,DEVICE_00493,2024-12-04 07:30:53,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00494,PERSON_0494,DEVICE_00494,2024-02-02 15:18:47,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00495,PERSON_0495,DEVICE_00495,2024-09-24 08:02:14,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00496,PERSON_0496,DEVICE_00496,2026-04-20 14:24:12,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00497,PERSON_0497,DEVICE_00497,2024-05-13 04:44:44,,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00498,PERSON_0498,DEVICE_00498,2026-02-20 03:04:05,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00499,PERSON_0499,DEVICE_00499,2025-01-20 02:15:17,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00500,PERSON_0500,DEVICE_00500,2025-12-14 01:35:25,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00501,PERSON_0501,DEVICE_00501,2024-01-07 14:14:47,,0.71,TELCO_SUBSCRIBER_RECORD
PHONE_00502,PERSON_0502,DEVICE_00502,2024-12-27 16:16:47,2026-05-30 20:20:40,0.71,TELCO_SUBSCRIBER_RECORD
PHONE_00503,PERSON_0503,DEVICE_00503,2024-11-25 02:10:01,2025-05-07 08:23:51,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00504,PERSON_0504,DEVICE_00504,2025-06-03 21:04:38,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00505,PERSON_0505,DEVICE_00505,2024-05-27 12:37:14,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00506,PERSON_0506,DEVICE_00506,2026-04-15 15:51:54,,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00507,PERSON_0507,DEVICE_00507,2026-04-06 08:26:14,,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00508,PERSON_0508,DEVICE_00508,2024-08-18 18:16:29,,0.94,TELCO_SUBSCRIBER_RECORD
PHONE_00509,PERSON_0509,DEVICE_00509,2025-07-22 15:40:36,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00510,PERSON_0510,DEVICE_00510,2025-07-30 09:13:43,,0.94,TELCO_SUBSCRIBER_RECORD
PHONE_00511,PERSON_0511,DEVICE_00511,2024-05-15 11:44:45,,0.79,TELCO_SUBSCRIBER_RECORD
PHONE_00512,PERSON_0512,DEVICE_00512,2024-09-01 11:59:55,,0.85,TELCO_SUBSCRIBER_RECORD
PHONE_00513,PERSON_0513,DEVICE_00513,2025-11-26 09:22:58,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00514,PERSON_0514,DEVICE_00514,2024-10-01 18:52:20,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00515,PERSON_0515,DEVICE_00515,2026-01-28 15:59:01,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00516,PERSON_0516,DEVICE_00516,2024-03-16 09:59:30,2025-06-22 08:58:31,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00517,PERSON_0517,DEVICE_00517,2024-09-15 07:23:57,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00518,PERSON_0518,DEVICE_00518,2025-09-20 16:28:48,,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00519,PERSON_0519,DEVICE_00519,2024-06-29 17:10:43,,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00520,PERSON_0520,DEVICE_00520,2025-02-19 20:22:11,,0.94,TELCO_SUBSCRIBER_RECORD
PHONE_00521,PERSON_0521,DEVICE_00521,2024-06-23 19:38:36,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00522,PERSON_0522,DEVICE_00522,2026-05-28 19:54:24,2026-06-18 21:14:08,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00523,PERSON_0523,DEVICE_00523,2025-08-13 20:55:42,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00524,PERSON_0524,DEVICE_00524,2024-01-14 10:33:10,,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00525,PERSON_0525,DEVICE_00525,2024-04-09 12:15:19,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00526,PERSON_0526,DEVICE_00526,2024-03-12 22:15:02,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00527,PERSON_0527,DEVICE_00527,2025-06-12 15:09:57,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00528,PERSON_0528,DEVICE_00528,2025-09-01 14:26:56,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00529,PERSON_0529,DEVICE_00529,2025-06-16 02:47:49,2026-01-13 11:38:37,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00530,PERSON_0530,DEVICE_00530,2024-07-15 03:37:04,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00531,PERSON_0531,DEVICE_00531,2025-08-04 14:59:04,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00532,PERSON_0532,DEVICE_00532,2024-11-15 13:46:49,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00533,PERSON_0533,DEVICE_00533,2024-04-02 18:12:27,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00534,PERSON_0534,DEVICE_00534,2024-09-11 23:54:17,2025-09-27 20:49:36,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00535,PERSON_0535,DEVICE_00535,2024-02-02 21:10:29,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00536,PERSON_0536,DEVICE_00536,2024-10-23 01:17:16,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00537,PERSON_0537,DEVICE_00537,2025-08-12 04:43:17,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00538,PERSON_0538,DEVICE_00538,2026-01-09 16:47:54,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00539,PERSON_0539,DEVICE_00539,2025-03-30 05:20:45,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00540,PERSON_0540,DEVICE_00540,2026-01-31 21:29:07,2026-04-18 14:16:26,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00541,PERSON_0541,DEVICE_00541,2025-03-05 05:39:51,,0.94,TELCO_SUBSCRIBER_RECORD
PHONE_00542,PERSON_0542,DEVICE_00542,2026-05-22 03:05:26,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00543,PERSON_0543,DEVICE_00543,2024-12-30 06:18:16,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00544,PERSON_0544,DEVICE_00544,2026-01-24 23:19:37,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00545,PERSON_0545,DEVICE_00545,2025-03-11 08:26:35,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00546,PERSON_0546,DEVICE_00546,2024-03-29 04:38:06,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00547,PERSON_0547,DEVICE_00547,2026-01-05 06:18:18,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00548,PERSON_0548,DEVICE_00548,2026-05-10 14:29:52,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00549,PERSON_0549,DEVICE_00549,2024-06-20 11:42:11,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00550,PERSON_0550,DEVICE_00550,2024-02-09 10:27:22,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00551,PERSON_0551,DEVICE_00551,2025-07-05 22:45:35,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00552,PERSON_0552,DEVICE_00552,2025-02-18 07:57:43,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00553,PERSON_0553,DEVICE_00553,2025-02-28 21:27:59,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00554,PERSON_0554,DEVICE_00554,2024-05-29 13:22:31,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00555,PERSON_0555,DEVICE_00555,2025-10-01 18:52:33,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00556,PERSON_0556,DEVICE_00556,2024-07-13 13:02:17,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00557,PERSON_0557,DEVICE_00557,2025-10-26 04:16:53,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00558,PERSON_0558,DEVICE_00558,2025-05-17 10:09:45,2026-03-10 20:15:45,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00559,PERSON_0559,DEVICE_00559,2024-10-14 19:17:56,,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00560,PERSON_0560,DEVICE_00560,2024-07-08 06:07:58,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00561,PERSON_0561,DEVICE_00561,2024-06-01 09:58:43,,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00562,PERSON_0562,DEVICE_00562,2024-08-31 09:58:46,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00563,PERSON_0563,DEVICE_00563,2025-05-24 01:27:11,,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00564,PERSON_0564,DEVICE_00564,2025-11-25 05:09:57,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00565,PERSON_0565,DEVICE_00565,2025-06-21 00:21:37,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00566,PERSON_0566,DEVICE_00566,2025-11-08 10:41:21,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00567,PERSON_0567,DEVICE_00567,2024-12-24 13:51:01,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00568,PERSON_0568,DEVICE_00568,2026-04-10 04:52:27,,0.99,TELCO_SUBSCRIBER_RECORD
PHONE_00569,PERSON_0569,DEVICE_00569,2026-02-23 19:34:06,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00570,PERSON_0570,DEVICE_00570,2024-04-10 07:50:25,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00571,PERSON_0571,DEVICE_00571,2026-01-09 02:38:08,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00572,PERSON_0572,DEVICE_00572,2024-09-22 18:13:11,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00573,PERSON_0573,DEVICE_00573,2026-01-30 19:32:38,,0.88,TELCO_SUBSCRIBER_RECORD
PHONE_00574,PERSON_0574,DEVICE_00574,2024-02-16 11:02:13,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00575,PERSON_0575,DEVICE_00575,2025-09-25 01:37:20,,0.71,TELCO_SUBSCRIBER_RECORD
PHONE_00576,PERSON_0576,DEVICE_00576,2024-02-21 12:04:11,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00577,PERSON_0577,DEVICE_00577,2024-01-15 20:05:00,,0.79,TELCO_SUBSCRIBER_RECORD
PHONE_00578,PERSON_0578,DEVICE_00578,2025-10-07 15:49:19,,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00579,PERSON_0579,DEVICE_00579,2025-03-19 12:07:31,,0.93,TELCO_SUBSCRIBER_RECORD
PHONE_00580,PERSON_0580,DEVICE_00580,2025-05-02 10:18:07,,0.82,TELCO_SUBSCRIBER_RECORD
PHONE_00581,PERSON_0581,DEVICE_00581,2024-01-23 09:21:43,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00582,PERSON_0582,DEVICE_00582,2024-05-11 03:20:13,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00583,PERSON_0583,DEVICE_00583,2026-03-01 00:56:42,,0.9,TELCO_SUBSCRIBER_RECORD
PHONE_00584,PERSON_0584,DEVICE_00584,2024-07-08 21:58:25,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00585,PERSON_0585,DEVICE_00585,2025-09-07 04:47:20,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00586,PERSON_0586,DEVICE_00586,2024-04-04 08:01:44,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00587,PERSON_0587,DEVICE_00587,2024-08-17 10:59:37,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00588,PERSON_0588,DEVICE_00588,2025-03-18 04:22:34,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00589,PERSON_0589,DEVICE_00589,2025-01-08 02:00:05,,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00590,PERSON_0590,DEVICE_00590,2024-04-11 04:20:33,,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00591,PERSON_0591,DEVICE_00591,2025-04-24 17:50:27,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00592,PERSON_0592,DEVICE_00592,2025-08-01 13:12:34,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00593,PERSON_0593,DEVICE_00593,2026-02-20 08:14:12,,0.87,TELCO_SUBSCRIBER_RECORD
PHONE_00594,PERSON_0594,DEVICE_00594,2024-02-11 08:26:27,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00595,PERSON_0595,DEVICE_00595,2025-09-24 02:17:50,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00596,PERSON_0596,DEVICE_00596,2026-04-28 13:59:49,2026-05-05 06:29:49,0.99,TELCO_SUBSCRIBER_RECORD
PHONE_00597,PERSON_0597,DEVICE_00597,2025-12-10 14:33:57,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00598,PERSON_0598,DEVICE_00598,2025-03-01 19:41:43,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00599,PERSON_0599,DEVICE_00599,2025-05-31 21:56:26,,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00600,PERSON_0600,DEVICE_00600,2025-07-30 11:47:56,,0.84,TELCO_SUBSCRIBER_RECORD
PHONE_00601,PERSON_0601,DEVICE_00601,2025-12-17 14:47:17,,0.92,TELCO_SUBSCRIBER_RECORD
PHONE_00602,PERSON_0602,DEVICE_00602,2026-05-06 05:05:51,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00603,PERSON_0603,DEVICE_00603,2025-08-08 22:50:55,,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00604,PERSON_0604,DEVICE_00604,2025-09-24 22:14:16,,0.85,TELCO_SUBSCRIBER_RECORD
PHONE_00605,PERSON_0605,DEVICE_00605,2025-06-17 07:42:28,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00606,PERSON_0606,DEVICE_00606,2026-03-24 15:11:34,,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00607,PERSON_0607,DEVICE_00607,2025-09-20 01:36:15,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00608,PERSON_0608,DEVICE_00608,2026-02-08 00:48:30,,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00609,PERSON_0609,DEVICE_00609,2025-04-05 07:33:40,2026-02-20 03:43:25,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00610,PERSON_0610,DEVICE_00610,2024-07-06 00:01:44,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00611,PERSON_0611,DEVICE_00611,2024-10-13 11:23:20,,0.73,TELCO_SUBSCRIBER_RECORD
PHONE_00612,PERSON_0612,DEVICE_00612,2024-07-16 23:20:46,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00613,PERSON_0613,DEVICE_00613,2025-09-18 13:00:58,,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00614,PERSON_0614,DEVICE_00614,2024-06-19 17:31:23,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00615,PERSON_0615,DEVICE_00615,2026-03-21 02:31:42,,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00616,PERSON_0616,DEVICE_00616,2024-08-31 10:58:53,,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00617,PERSON_0617,DEVICE_00617,2026-03-18 05:38:39,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00618,PERSON_0618,DEVICE_00618,2024-05-20 20:53:07,,0.72,TELCO_SUBSCRIBER_RECORD
PHONE_00619,PERSON_0619,DEVICE_00619,2025-05-29 02:09:46,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00620,PERSON_0620,DEVICE_00620,2025-05-25 01:31:36,2025-08-18 22:07:46,0.78,TELCO_SUBSCRIBER_RECORD
PHONE_00621,PERSON_0621,DEVICE_00621,2025-01-17 16:03:41,,0.81,TELCO_SUBSCRIBER_RECORD
PHONE_00622,PERSON_0622,DEVICE_00622,2024-06-12 03:54:08,,0.96,TELCO_SUBSCRIBER_RECORD
PHONE_00623,PERSON_0623,DEVICE_00623,2025-02-08 04:01:01,,0.94,TELCO_SUBSCRIBER_RECORD
PHONE_00624,PERSON_0624,DEVICE_00624,2024-08-16 10:50:54,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00625,PERSON_0625,DEVICE_00625,2026-01-18 00:22:23,,0.85,TELCO_SUBSCRIBER_RECORD
PHONE_00626,PERSON_0626,DEVICE_00626,2024-09-05 08:41:31,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00627,PERSON_0627,DEVICE_00627,2025-02-27 18:29:54,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00628,PERSON_0628,DEVICE_00628,2025-09-04 05:50:38,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00629,PERSON_0629,DEVICE_00629,2026-02-25 20:05:43,,0.76,TELCO_SUBSCRIBER_RECORD
PHONE_00630,PERSON_0630,DEVICE_00630,2025-03-09 17:23:07,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00631,PERSON_0631,DEVICE_00631,2024-08-06 23:37:23,2025-06-04 18:35:41,0.83,TELCO_SUBSCRIBER_RECORD
PHONE_00632,PERSON_0632,DEVICE_00632,2025-05-09 22:15:20,,0.99,TELCO_SUBSCRIBER_RECORD
PHONE_00633,PERSON_0633,DEVICE_00633,2025-02-05 07:27:27,,0.77,TELCO_SUBSCRIBER_RECORD
PHONE_00634,PERSON_0634,DEVICE_00634,2026-01-12 04:54:08,,0.85,TELCO_SUBSCRIBER_RECORD
PHONE_00635,PERSON_0635,DEVICE_00635,2025-10-22 06:45:40,,0.7,TELCO_SUBSCRIBER_RECORD
PHONE_00636,PERSON_0636,DEVICE_00636,2026-01-12 18:29:24,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00637,PERSON_0637,DEVICE_00637,2024-02-26 18:28:17,,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00638,PERSON_0638,DEVICE_00638,2025-12-05 14:05:10,,0.74,TELCO_SUBSCRIBER_RECORD
PHONE_00639,PERSON_0639,DEVICE_00639,2026-05-21 09:56:28,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00640,PERSON_0640,DEVICE_00640,2024-07-02 05:36:23,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00641,PERSON_0641,DEVICE_00641,2025-03-12 09:23:52,,0.91,TELCO_SUBSCRIBER_RECORD
PHONE_00642,PERSON_0642,DEVICE_00642,2026-04-28 03:52:44,,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00643,PERSON_0643,DEVICE_00643,2026-02-15 22:39:52,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00644,PERSON_0644,DEVICE_00644,2026-02-04 22:04:52,,0.75,TELCO_SUBSCRIBER_RECORD
PHONE_00645,PERSON_0645,DEVICE_00645,2024-06-21 04:51:26,2025-08-09 17:07:56,0.89,TELCO_SUBSCRIBER_RECORD
PHONE_00646,PERSON_0646,DEVICE_00646,2025-04-05 19:24:51,,0.86,TELCO_SUBSCRIBER_RECORD
PHONE_00647,PERSON_0647,DEVICE_00647,2026-03-23 08:20:28,,0.95,TELCO_SUBSCRIBER_RECORD
PHONE_00648,PERSON_0648,DEVICE_00648,2025-11-30 18:50:21,,0.99,TELCO_SUBSCRIBER_RECORD
PHONE_00649,PERSON_0649,DEVICE_00649,2025-12-12 09:40:50,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00650,PERSON_0650,DEVICE_00650,2025-02-10 08:29:47,,0.97,TELCO_SUBSCRIBER_RECORD
PHONE_00651,PERSON_0651,DEVICE_00651,2026-01-15 14:24:17,2026-05-20 06:26:04,0.71,TELCO_SUBSCRIBER_RECORD
PHONE_00652,PERSON_0652,DEVICE_00652,2025-03-10 17:24:35,,0.98,TELCO_SUBSCRIBER_RECORD
PHONE_00653,PERSON_0653,DEVICE_00653,2024-12-14 08:38:41,,0.8,TELCO_SUBSCRIBER_RECORD
PHONE_00654,PERSON_0654,DEVICE_00654,2024-09-16 19:33:31,,0.86,TELCO_SUBSCRIBER_RECORD
