social_record_id,person_id,platform_alias,username_alias,timestamp,content,mentioned_entity,location_id,confidence,source
SOC_002815,PERSON_0562,PicWall,user_person_0562,2024-09-07 10:26:20,Happy to share we completed the delivery on time.,,LOCATION_0254,0.47,SOCIAL_MEDIA_MONITORING
SOC_002816,PERSON_0213,ChirpNet,user_person_0213,2024-10-07 06:10:25,"Great weekend with family, back to work tomorrow.",,LOCATION_0020,0.54,SOCIAL_MEDIA_MONITORING
SOC_002817,PERSON_0931,PicWall,user_person_0931,2025-10-18 15:38:49,"Plan is confirmed, let's proceed as talked about.",PERSON_1278,LOCATION_0117,0.5,SOCIAL_MEDIA_MONITORING
SOC_002818,PERSON_0077,PicWall,user_person_0077,2026-03-26 12:02:03,Weather has been unusually warm this month.,,LOCATION_0133,0.52,SOCIAL_MEDIA_MONITORING
SOC_002819,PERSON_1080,SnapCircle,user_person_1080,2026-03-03 09:28:34,"Great weekend with family, back to work tomorrow.",,LOCATION_0072,0.54,SOCIAL_MEDIA_MONITORING
SOC_002820,PERSON_1370,ChirpNet,user_person_1370,2024-02-10 07:28:05,Weather has been unusually warm this month.,,LOCATION_0121,0.67,SOCIAL_MEDIA_MONITORING
SOC_002821,PERSON_0567,ChirpNet,user_person_0567,2026-02-19 05:59:27,"Everything is set for the evening, see you there.",PERSON_1077,LOCATION_0232,0.64,SOCIAL_MEDIA_MONITORING
SOC_002822,PERSON_1094,PicWall,user_person_1094,2024-07-01 02:56:08,"New shop opening next week, everyone welcome.",,LOCATION_0290,0.46,SOCIAL_MEDIA_MONITORING
SOC_002823,PERSON_1290,PicWall,user_person_1290,2025-04-29 03:06:43,"New shop opening next week, everyone welcome.",,LOCATION_0020,0.61,SOCIAL_MEDIA_MONITORING
SOC_002824,PERSON_0715,ConnectHub,user_person_0715,2026-04-16 22:50:24,"Great weekend with family, back to work tomorrow.",,LOCATION_0016,0.53,SOCIAL_MEDIA_MONITORING
SOC_002825,PERSON_1064,ConnectHub,user_person_1064,2025-11-24 02:51:19,Traffic was terrible near the market today.,,LOCATION_0178,0.56,SOCIAL_MEDIA_MONITORING
SOC_002826,PERSON_0134,ConnectHub,user_person_0134,2026-01-30 16:24:53,Happy to share we completed the delivery on time.,,LOCATION_0186,0.43,SOCIAL_MEDIA_MONITORING
SOC_002827,PERSON_1332,PicWall,user_person_1332,2025-09-11 18:22:19,"New shop opening next week, everyone welcome.",,LOCATION_0132,0.52,SOCIAL_MEDIA_MONITORING
SOC_002828,PERSON_1221,ConnectHub,user_person_1221,2024-11-24 03:10:34,"Great weekend with family, back to work tomorrow.",,LOCATION_0223,0.64,SOCIAL_MEDIA_MONITORING
SOC_002829,PERSON_0730,ChirpNet,user_person_0730,2025-05-16 16:38:49,Happy to share we completed the delivery on time.,,LOCATION_0148,0.41,SOCIAL_MEDIA_MONITORING
SOC_002830,PERSON_0392,ChirpNet,user_person_0392,2024-06-08 22:26:06,"Package ready, will hand it over as discussed.",,LOCATION_0178,0.46,SOCIAL_MEDIA_MONITORING
SOC_002831,PERSON_0673,ChirpNet,user_person_0673,2024-05-31 21:17:42,Happy to share we completed the delivery on time.,,LOCATION_0288,0.55,SOCIAL_MEDIA_MONITORING
SOC_002832,PERSON_0961,PicWall,user_person_0961,2026-01-08 10:33:24,Keep this between us for now.,,LOCATION_0197,0.74,SOCIAL_MEDIA_MONITORING
SOC_002833,PERSON_0945,ConnectHub,user_person_0945,2025-04-26 21:06:48,"New shop opening next week, everyone welcome.",,LOCATION_0222,0.58,SOCIAL_MEDIA_MONITORING
SOC_002834,PERSON_1005,TalkStream,user_person_1005,2025-06-08 02:02:51,"New shop opening next week, everyone welcome.",,LOCATION_0224,0.78,SOCIAL_MEDIA_MONITORING
SOC_002835,PERSON_0511,ChirpNet,user_person_0511,2025-10-04 05:02:25,Traffic was terrible near the market today.,,LOCATION_0271,0.44,SOCIAL_MEDIA_MONITORING
SOC_002836,PERSON_1116,ConnectHub,user_person_1116,2024-05-29 15:46:03,"Great weekend with family, back to work tomorrow.",,LOCATION_0161,0.45,SOCIAL_MEDIA_MONITORING
SOC_002837,PERSON_0750,TalkStream,user_person_0750,2024-08-04 21:39:46,"Great weekend with family, back to work tomorrow.",,LOCATION_0128,0.52,SOCIAL_MEDIA_MONITORING
SOC_002838,PERSON_1128,TalkStream,user_person_1128,2024-02-19 19:32:09,Traffic was terrible near the market today.,,LOCATION_0128,0.56,SOCIAL_MEDIA_MONITORING
SOC_002839,PERSON_0495,SnapCircle,user_person_0495,2025-06-26 15:35:21,Happy to share we completed the delivery on time.,,LOCATION_0199,0.55,SOCIAL_MEDIA_MONITORING
SOC_002840,PERSON_1359,ChirpNet,user_person_1359,2024-01-10 12:23:54,Weather has been unusually warm this month.,,LOCATION_0017,0.78,SOCIAL_MEDIA_MONITORING
SOC_002841,PERSON_0501,SnapCircle,user_person_0501,2024-12-07 10:00:21,Happy to share we completed the delivery on time.,,LOCATION_0136,0.41,SOCIAL_MEDIA_MONITORING
SOC_002842,PERSON_0944,TalkStream,user_person_0944,2024-01-18 10:20:08,"New shop opening next week, everyone welcome.",,LOCATION_0078,0.63,SOCIAL_MEDIA_MONITORING
SOC_002843,PERSON_0350,PicWall,user_person_0350,2026-04-02 07:15:09,Happy to share we completed the delivery on time.,,LOCATION_0186,0.61,SOCIAL_MEDIA_MONITORING
SOC_002844,PERSON_0653,PicWall,user_person_0653,2025-05-11 06:28:37,Happy to share we completed the delivery on time.,,LOCATION_0128,0.84,SOCIAL_MEDIA_MONITORING
SOC_002845,PERSON_1247,TalkStream,user_person_1247,2024-11-13 06:36:44,"Plan is confirmed, let's proceed as talked about.",,LOCATION_0247,0.44,SOCIAL_MEDIA_MONITORING
SOC_002846,PERSON_0698,ChirpNet,user_person_0698,2024-11-13 18:08:57,"Great weekend with family, back to work tomorrow.",,LOCATION_0044,0.44,SOCIAL_MEDIA_MONITORING
SOC_002847,PERSON_0238,ConnectHub,user_person_0238,2025-03-19 06:03:56,Happy to share we completed the delivery on time.,,LOCATION_0031,0.42,SOCIAL_MEDIA_MONITORING
SOC_002848,PERSON_0652,PicWall,user_person_0652,2025-12-03 23:02:16,Happy to share we completed the delivery on time.,,LOCATION_0162,0.61,SOCIAL_MEDIA_MONITORING
SOC_002849,PERSON_0943,PicWall,user_person_0943,2024-02-19 10:33:17,Weather has been unusually warm this month.,,LOCATION_0141,0.67,SOCIAL_MEDIA_MONITORING
SOC_002850,PERSON_0479,SnapCircle,user_person_0479,2025-07-11 09:24:27,"New shop opening next week, everyone welcome.",,LOCATION_0264,0.48,SOCIAL_MEDIA_MONITORING
SOC_002851,PERSON_1300,TalkStream,user_person_1300,2025-05-25 10:35:44,Weather has been unusually warm this month.,,LOCATION_0131,0.68,SOCIAL_MEDIA_MONITORING
SOC_002852,PERSON_0803,ChirpNet,user_person_0803,2025-11-13 03:31:56,"Great weekend with family, back to work tomorrow.",,LOCATION_0098,0.47,SOCIAL_MEDIA_MONITORING
SOC_002853,PERSON_0668,PicWall,user_person_0668,2026-03-02 22:09:02,"New shop opening next week, everyone welcome.",,LOCATION_0015,0.45,SOCIAL_MEDIA_MONITORING
SOC_002854,PERSON_1289,ConnectHub,user_person_1289,2025-11-26 23:42:17,"Great weekend with family, back to work tomorrow.",,LOCATION_0212,0.5,SOCIAL_MEDIA_MONITORING
SOC_002855,PERSON_1186,TalkStream,user_person_1186,2024-03-01 00:12:49,"New shop opening next week, everyone welcome.",,LOCATION_0172,0.53,SOCIAL_MEDIA_MONITORING
SOC_002856,PERSON_0440,ConnectHub,user_person_0440,2025-07-02 20:50:00,Traffic was terrible near the market today.,,LOCATION_0058,0.49,SOCIAL_MEDIA_MONITORING
SOC_002857,PERSON_0139,SnapCircle,user_person_0139,2025-08-09 17:53:19,Traffic was terrible near the market today.,,LOCATION_0237,0.77,SOCIAL_MEDIA_MONITORING
SOC_002858,PERSON_0804,SnapCircle,user_person_0804,2025-02-27 03:40:27,"New shop opening next week, everyone welcome.",,LOCATION_0300,0.49,SOCIAL_MEDIA_MONITORING
SOC_002859,PERSON_0210,PicWall,user_person_0210,2025-03-29 14:01:39,Weather has been unusually warm this month.,,LOCATION_0273,0.5,SOCIAL_MEDIA_MONITORING
SOC_002860,PERSON_0355,ConnectHub,user_person_0355,2025-11-20 21:47:18,Traffic was terrible near the market today.,,LOCATION_0012,0.67,SOCIAL_MEDIA_MONITORING
SOC_002861,PERSON_0215,ChirpNet,user_person_0215,2024-07-14 12:49:45,Meeting postponed. Same place tomorrow.,,LOCATION_0277,0.79,SOCIAL_MEDIA_MONITORING
SOC_002862,PERSON_0300,TalkStream,user_person_0300,2025-06-06 21:44:57,Traffic was terrible near the market today.,,LOCATION_0221,0.62,SOCIAL_MEDIA_MONITORING
SOC_002863,PERSON_1476,ConnectHub,user_person_1476,2025-01-03 08:01:19,Traffic was terrible near the market today.,,LOCATION_0218,0.72,SOCIAL_MEDIA_MONITORING
SOC_002864,PERSON_0266,ConnectHub,user_person_0266,2026-01-17 09:36:20,"New shop opening next week, everyone welcome.",,LOCATION_0171,0.55,SOCIAL_MEDIA_MONITORING
SOC_002865,PERSON_0485,ChirpNet,user_person_0485,2026-03-30 07:00:51,"Package ready, will hand it over as discussed.",,LOCATION_0206,0.53,SOCIAL_MEDIA_MONITORING
SOC_002866,PERSON_1455,PicWall,user_person_1455,2025-05-23 03:18:30,"Great weekend with family, back to work tomorrow.",,LOCATION_0076,0.66,SOCIAL_MEDIA_MONITORING
SOC_002867,PERSON_0207,TalkStream,user_person_0207,2026-06-02 12:09:39,Weather has been unusually warm this month.,,LOCATION_0246,0.47,SOCIAL_MEDIA_MONITORING
SOC_002868,PERSON_0330,SnapCircle,user_person_0330,2024-10-03 10:59:00,"Plan is confirmed, let's proceed as talked about.",,LOCATION_0013,0.73,SOCIAL_MEDIA_MONITORING
SOC_002869,PERSON_1283,ConnectHub,user_person_1283,2024-11-12 16:24:52,Weather has been unusually warm this month.,,LOCATION_0052,0.54,SOCIAL_MEDIA_MONITORING
SOC_002870,PERSON_0093,PicWall,user_person_0093,2024-08-02 04:40:35,Happy to share we completed the delivery on time.,,LOCATION_0291,0.85,SOCIAL_MEDIA_MONITORING
SOC_002871,PERSON_1013,ChirpNet,user_person_1013,2025-12-17 14:32:30,Weather has been unusually warm this month.,,LOCATION_0260,0.4,SOCIAL_MEDIA_MONITORING
SOC_002872,PERSON_0707,PicWall,user_person_0707,2026-03-15 19:31:02,Traffic was terrible near the market today.,,LOCATION_0232,0.43,SOCIAL_MEDIA_MONITORING
SOC_002873,PERSON_0302,TalkStream,user_person_0302,2024-07-23 05:29:25,"New shop opening next week, everyone welcome.",,LOCATION_0205,0.5,SOCIAL_MEDIA_MONITORING
SOC_002874,PERSON_0393,ConnectHub,user_person_0393,2025-04-22 04:09:53,Traffic was terrible near the market today.,,LOCATION_0282,0.79,SOCIAL_MEDIA_MONITORING
SOC_002875,PERSON_0185,ChirpNet,user_person_0185,2024-10-11 05:48:47,Weather has been unusually warm this month.,,LOCATION_0061,0.56,SOCIAL_MEDIA_MONITORING
SOC_002876,PERSON_0530,SnapCircle,user_person_0530,2025-10-12 12:42:11,Weather has been unusually warm this month.,,LOCATION_0237,0.73,SOCIAL_MEDIA_MONITORING
SOC_002877,PERSON_0580,TalkStream,user_person_0580,2025-05-03 00:08:26,"Great weekend with family, back to work tomorrow.",,LOCATION_0084,0.71,SOCIAL_MEDIA_MONITORING
SOC_002878,PERSON_0998,SnapCircle,user_person_0998,2024-05-31 11:29:28,"Package ready, will hand it over as discussed.",,LOCATION_0069,0.81,SOCIAL_MEDIA_MONITORING
SOC_002879,PERSON_0836,PicWall,user_person_0836,2024-11-27 23:09:14,Keep this between us for now.,PERSON_0671,LOCATION_0124,0.62,SOCIAL_MEDIA_MONITORING
SOC_002880,PERSON_0596,ChirpNet,user_person_0596,2025-01-06 00:21:54,"New shop opening next week, everyone welcome.",,LOCATION_0161,0.58,SOCIAL_MEDIA_MONITORING
SOC_002881,PERSON_0408,SnapCircle,user_person_0408,2025-01-17 16:19:26,Weather has been unusually warm this month.,,LOCATION_0183,0.47,SOCIAL_MEDIA_MONITORING
SOC_002882,PERSON_0284,ConnectHub,user_person_0284,2024-02-20 22:14:32,Traffic was terrible near the market today.,,LOCATION_0242,0.76,SOCIAL_MEDIA_MONITORING
SOC_002883,PERSON_0844,SnapCircle,user_person_0844,2025-11-16 04:22:19,Traffic was terrible near the market today.,,LOCATION_0226,0.44,SOCIAL_MEDIA_MONITORING
SOC_002884,PERSON_0107,SnapCircle,user_person_0107,2026-04-13 19:08:22,"New shop opening next week, everyone welcome.",,LOCATION_0186,0.68,SOCIAL_MEDIA_MONITORING
SOC_002885,PERSON_0002,ChirpNet,user_person_0002,2025-06-02 13:09:03,"Great weekend with family, back to work tomorrow.",,LOCATION_0230,0.78,SOCIAL_MEDIA_MONITORING
SOC_002886,PERSON_0923,ConnectHub,user_person_0923,2024-06-07 20:56:09,"Great weekend with family, back to work tomorrow.",,LOCATION_0230,0.43,SOCIAL_MEDIA_MONITORING
SOC_002887,PERSON_0171,PicWall,user_person_0171,2025-11-25 13:18:54,Happy to share we completed the delivery on time.,,LOCATION_0170,0.84,SOCIAL_MEDIA_MONITORING
SOC_002888,PERSON_0336,TalkStream,user_person_0336,2024-12-09 20:26:01,"New shop opening next week, everyone welcome.",,LOCATION_0095,0.45,SOCIAL_MEDIA_MONITORING
SOC_002889,PERSON_1340,PicWall,user_person_1340,2024-09-29 09:18:54,Traffic was terrible near the market today.,,LOCATION_0233,0.61,SOCIAL_MEDIA_MONITORING
SOC_002890,PERSON_0691,ChirpNet,user_person_0691,2024-10-30 04:37:02,Happy to share we completed the delivery on time.,,LOCATION_0165,0.62,SOCIAL_MEDIA_MONITORING
SOC_002891,PERSON_0151,ConnectHub,user_person_0151,2024-03-30 12:54:36,Weather has been unusually warm this month.,,LOCATION_0276,0.83,SOCIAL_MEDIA_MONITORING
SOC_002892,PERSON_0027,ChirpNet,user_person_0027,2026-03-23 12:27:16,"Everything is set for the evening, see you there.",PERSON_1125,LOCATION_0049,0.75,SOCIAL_MEDIA_MONITORING
SOC_002893,PERSON_0818,ConnectHub,user_person_0818,2024-12-30 00:16:59,Happy to share we completed the delivery on time.,,LOCATION_0222,0.81,SOCIAL_MEDIA_MONITORING
SOC_002894,PERSON_0335,PicWall,user_person_0335,2025-04-23 07:48:12,"Great weekend with family, back to work tomorrow.",,LOCATION_0135,0.8,SOCIAL_MEDIA_MONITORING
SOC_002895,PERSON_0682,PicWall,user_person_0682,2024-09-09 02:53:21,"New shop opening next week, everyone welcome.",,LOCATION_0040,0.79,SOCIAL_MEDIA_MONITORING
SOC_002896,PERSON_1018,SnapCircle,user_person_1018,2025-06-11 01:43:54,"Everything is set for the evening, see you there.",,LOCATION_0001,0.53,SOCIAL_MEDIA_MONITORING
SOC_002897,PERSON_0148,TalkStream,user_person_0148,2025-09-21 01:22:35,Traffic was terrible near the market today.,,LOCATION_0063,0.47,SOCIAL_MEDIA_MONITORING
SOC_002898,PERSON_0725,TalkStream,user_person_0725,2026-05-08 17:03:14,"Great weekend with family, back to work tomorrow.",,LOCATION_0025,0.66,SOCIAL_MEDIA_MONITORING
SOC_002899,PERSON_1030,PicWall,user_person_1030,2025-04-26 20:42:43,Happy to share we completed the delivery on time.,,LOCATION_0286,0.57,SOCIAL_MEDIA_MONITORING
SOC_002900,PERSON_0051,PicWall,user_person_0051,2025-01-12 03:12:03,"New shop opening next week, everyone welcome.",,LOCATION_0079,0.63,SOCIAL_MEDIA_MONITORING
SOC_002901,PERSON_0324,SnapCircle,user_person_0324,2026-06-15 10:59:53,Keep this between us for now.,,LOCATION_0203,0.49,SOCIAL_MEDIA_MONITORING
SOC_002902,PERSON_0749,ChirpNet,user_person_0749,2024-12-04 12:56:19,Traffic was terrible near the market today.,,LOCATION_0279,0.65,SOCIAL_MEDIA_MONITORING
SOC_002903,PERSON_1136,TalkStream,user_person_1136,2025-12-08 03:59:42,"New shop opening next week, everyone welcome.",,LOCATION_0117,0.56,SOCIAL_MEDIA_MONITORING
SOC_002904,PERSON_1167,TalkStream,user_person_1167,2026-03-24 09:03:12,"Great weekend with family, back to work tomorrow.",,LOCATION_0052,0.66,SOCIAL_MEDIA_MONITORING
SOC_002905,PERSON_0652,TalkStream,user_person_0652,2025-07-21 14:06:30,Traffic was terrible near the market today.,,LOCATION_0282,0.77,SOCIAL_MEDIA_MONITORING
SOC_002906,PERSON_0566,SnapCircle,user_person_0566,2025-12-08 20:38:55,"Great weekend with family, back to work tomorrow.",,LOCATION_0271,0.48,SOCIAL_MEDIA_MONITORING
SOC_002907,PERSON_0955,PicWall,user_person_0955,2026-01-11 03:50:15,"Everything is set for the evening, see you there.",,LOCATION_0036,0.44,SOCIAL_MEDIA_MONITORING
SOC_002908,PERSON_0393,ChirpNet,user_person_0393,2025-02-28 16:13:59,"New shop opening next week, everyone welcome.",,LOCATION_0082,0.54,SOCIAL_MEDIA_MONITORING
SOC_002909,PERSON_0026,TalkStream,user_person_0026,2024-01-21 17:12:21,Traffic was terrible near the market today.,,LOCATION_0215,0.85,SOCIAL_MEDIA_MONITORING
SOC_002910,PERSON_0788,SnapCircle,user_person_0788,2026-03-28 19:49:42,"Everything is set for the evening, see you there.",PERSON_1195,LOCATION_0074,0.6,SOCIAL_MEDIA_MONITORING
SOC_002911,PERSON_1477,SnapCircle,user_person_1477,2025-07-26 10:38:36,"New shop opening next week, everyone welcome.",,LOCATION_0175,0.4,SOCIAL_MEDIA_MONITORING
SOC_002912,PERSON_0477,ChirpNet,user_person_0477,2026-02-09 09:47:45,"New shop opening next week, everyone welcome.",,LOCATION_0216,0.51,SOCIAL_MEDIA_MONITORING
SOC_002913,PERSON_0232,ConnectHub,user_person_0232,2024-08-08 14:51:26,Traffic was terrible near the market today.,,LOCATION_0279,0.54,SOCIAL_MEDIA_MONITORING
SOC_002914,PERSON_0742,ConnectHub,user_person_0742,2024-04-16 02:01:44,"New shop opening next week, everyone welcome.",,LOCATION_0094,0.83,SOCIAL_MEDIA_MONITORING
SOC_002915,PERSON_0840,SnapCircle,user_person_0840,2025-04-07 16:11:00,Weather has been unusually warm this month.,,LOCATION_0141,0.42,SOCIAL_MEDIA_MONITORING
SOC_002916,PERSON_0935,ChirpNet,user_person_0935,2026-05-20 03:19:23,"Great weekend with family, back to work tomorrow.",,LOCATION_0087,0.77,SOCIAL_MEDIA_MONITORING
SOC_002917,PERSON_0214,ChirpNet,user_person_0214,2026-02-16 09:56:36,"Package ready, will hand it over as discussed.",PERSON_0026,LOCATION_0083,0.76,SOCIAL_MEDIA_MONITORING
SOC_002918,PERSON_1178,SnapCircle,user_person_1178,2025-06-27 19:11:21,"New shop opening next week, everyone welcome.",,LOCATION_0102,0.73,SOCIAL_MEDIA_MONITORING
SOC_002919,PERSON_1162,ChirpNet,user_person_1162,2025-04-04 13:05:36,Meeting postponed. Same place tomorrow.,PERSON_0030,LOCATION_0025,0.41,SOCIAL_MEDIA_MONITORING
SOC_002920,PERSON_0585,TalkStream,user_person_0585,2025-06-14 13:12:42,Happy to share we completed the delivery on time.,,LOCATION_0206,0.8,SOCIAL_MEDIA_MONITORING
SOC_002921,PERSON_0010,ChirpNet,user_person_0010,2024-12-11 13:43:18,Weather has been unusually warm this month.,,LOCATION_0034,0.46,SOCIAL_MEDIA_MONITORING
SOC_002922,PERSON_0823,ChirpNet,user_person_0823,2024-11-22 08:21:26,"Everything is set for the evening, see you there.",,LOCATION_0227,0.58,SOCIAL_MEDIA_MONITORING
SOC_002923,PERSON_1342,SnapCircle,user_person_1342,2025-07-10 07:17:07,Weather has been unusually warm this month.,,LOCATION_0281,0.75,SOCIAL_MEDIA_MONITORING
SOC_002924,PERSON_0773,TalkStream,user_person_0773,2025-02-04 15:05:11,Weather has been unusually warm this month.,,LOCATION_0018,0.48,SOCIAL_MEDIA_MONITORING
SOC_002925,PERSON_0771,SnapCircle,user_person_0771,2024-05-22 04:06:54,"Great weekend with family, back to work tomorrow.",,LOCATION_0231,0.59,SOCIAL_MEDIA_MONITORING
SOC_002926,PERSON_0483,SnapCircle,user_person_0483,2026-01-13 00:16:30,Weather has been unusually warm this month.,,LOCATION_0144,0.83,SOCIAL_MEDIA_MONITORING
SOC_002927,PERSON_1330,TalkStream,user_person_1330,2025-08-01 04:52:55,Traffic was terrible near the market today.,,LOCATION_0284,0.51,SOCIAL_MEDIA_MONITORING
SOC_002928,PERSON_0908,ChirpNet,user_person_0908,2025-04-12 08:55:24,"Great weekend with family, back to work tomorrow.",,LOCATION_0087,0.42,SOCIAL_MEDIA_MONITORING
SOC_002929,PERSON_0394,ChirpNet,user_person_0394,2025-11-18 19:14:02,"Great weekend with family, back to work tomorrow.",,LOCATION_0093,0.83,SOCIAL_MEDIA_MONITORING
SOC_002930,PERSON_0685,ChirpNet,user_person_0685,2025-10-30 08:22:57,Traffic was terrible near the market today.,,LOCATION_0238,0.63,SOCIAL_MEDIA_MONITORING
SOC_002931,PERSON_0193,PicWall,user_person_0193,2026-06-27 18:41:06,Weather has been unusually warm this month.,,LOCATION_0080,0.43,SOCIAL_MEDIA_MONITORING
SOC_002932,PERSON_1498,ConnectHub,user_person_1498,2025-09-22 02:38:12,Happy to share we completed the delivery on time.,,LOCATION_0077,0.72,SOCIAL_MEDIA_MONITORING
SOC_002933,PERSON_0227,ConnectHub,user_person_0227,2024-01-05 19:54:35,Keep this between us for now.,PERSON_0777,LOCATION_0193,0.8,SOCIAL_MEDIA_MONITORING
SOC_002934,PERSON_0575,ChirpNet,user_person_0575,2024-07-10 12:51:32,Weather has been unusually warm this month.,,LOCATION_0253,0.44,SOCIAL_MEDIA_MONITORING
SOC_002935,PERSON_0390,SnapCircle,user_person_0390,2024-01-18 13:24:51,"Everything is set for the evening, see you there.",PERSON_1314,LOCATION_0172,0.44,SOCIAL_MEDIA_MONITORING
SOC_002936,PERSON_0639,TalkStream,user_person_0639,2025-02-20 16:40:40,"Great weekend with family, back to work tomorrow.",,LOCATION_0060,0.53,SOCIAL_MEDIA_MONITORING
SOC_002937,PERSON_0378,ChirpNet,user_person_0378,2026-02-26 10:44:30,"Great weekend with family, back to work tomorrow.",,LOCATION_0023,0.43,SOCIAL_MEDIA_MONITORING
SOC_002938,PERSON_1444,TalkStream,user_person_1444,2026-04-25 15:40:40,"Great weekend with family, back to work tomorrow.",,LOCATION_0126,0.65,SOCIAL_MEDIA_MONITORING
SOC_002939,PERSON_0542,SnapCircle,user_person_0542,2024-10-07 19:04:21,Happy to share we completed the delivery on time.,,LOCATION_0107,0.82,SOCIAL_MEDIA_MONITORING
SOC_002940,PERSON_0249,SnapCircle,user_person_0249,2026-06-18 04:07:53,Traffic was terrible near the market today.,,LOCATION_0127,0.67,SOCIAL_MEDIA_MONITORING
SOC_002941,PERSON_0880,SnapCircle,user_person_0880,2024-07-06 13:55:30,Weather has been unusually warm this month.,,LOCATION_0117,0.73,SOCIAL_MEDIA_MONITORING
SOC_002942,PERSON_0277,ChirpNet,user_person_0277,2024-06-09 15:46:31,"New shop opening next week, everyone welcome.",,LOCATION_0051,0.46,SOCIAL_MEDIA_MONITORING
SOC_002943,PERSON_0232,ChirpNet,user_person_0232,2025-06-07 00:54:32,"New shop opening next week, everyone welcome.",,LOCATION_0139,0.71,SOCIAL_MEDIA_MONITORING
SOC_002944,PERSON_1056,ChirpNet,user_person_1056,2025-04-14 20:49:07,Happy to share we completed the delivery on time.,,LOCATION_0198,0.4,SOCIAL_MEDIA_MONITORING
SOC_002945,PERSON_0674,TalkStream,user_person_0674,2024-02-11 05:39:15,"New shop opening next week, everyone welcome.",,LOCATION_0290,0.49,SOCIAL_MEDIA_MONITORING
SOC_002946,PERSON_0899,ChirpNet,user_person_0899,2025-07-02 15:45:11,Weather has been unusually warm this month.,,LOCATION_0280,0.63,SOCIAL_MEDIA_MONITORING
SOC_002947,PERSON_0152,ConnectHub,user_person_0152,2025-05-23 23:47:06,"Everything is set for the evening, see you there.",,LOCATION_0164,0.78,SOCIAL_MEDIA_MONITORING
SOC_002948,PERSON_1427,PicWall,user_person_1427,2025-09-13 06:24:24,Weather has been unusually warm this month.,,LOCATION_0136,0.8,SOCIAL_MEDIA_MONITORING
SOC_002949,PERSON_1310,TalkStream,user_person_1310,2025-08-14 18:12:18,Traffic was terrible near the market today.,,LOCATION_0248,0.75,SOCIAL_MEDIA_MONITORING
SOC_002950,PERSON_0577,TalkStream,user_person_0577,2024-03-26 05:05:46,Traffic was terrible near the market today.,,LOCATION_0138,0.67,SOCIAL_MEDIA_MONITORING
SOC_002951,PERSON_0421,SnapCircle,user_person_0421,2024-06-28 13:06:14,"New shop opening next week, everyone welcome.",,LOCATION_0112,0.66,SOCIAL_MEDIA_MONITORING
SOC_002952,PERSON_1009,TalkStream,user_person_1009,2024-01-13 16:20:40,"Everything is set for the evening, see you there.",PERSON_0602,LOCATION_0118,0.84,SOCIAL_MEDIA_MONITORING
SOC_002953,PERSON_1390,TalkStream,user_person_1390,2025-11-27 05:08:41,"Great weekend with family, back to work tomorrow.",,LOCATION_0221,0.82,SOCIAL_MEDIA_MONITORING
SOC_002954,PERSON_1052,PicWall,user_person_1052,2024-08-11 02:13:04,"Great weekend with family, back to work tomorrow.",,LOCATION_0033,0.42,SOCIAL_MEDIA_MONITORING
SOC_002955,PERSON_1486,TalkStream,user_person_1486,2024-04-12 10:49:22,Happy to share we completed the delivery on time.,,LOCATION_0265,0.44,SOCIAL_MEDIA_MONITORING
SOC_002956,PERSON_0104,SnapCircle,user_person_0104,2025-05-04 13:30:04,"New shop opening next week, everyone welcome.",,LOCATION_0083,0.54,SOCIAL_MEDIA_MONITORING
SOC_002957,PERSON_1241,SnapCircle,user_person_1241,2025-03-08 14:43:09,Weather has been unusually warm this month.,,LOCATION_0143,0.77,SOCIAL_MEDIA_MONITORING
SOC_002958,PERSON_0474,PicWall,user_person_0474,2025-01-06 11:20:23,Keep this between us for now.,PERSON_0849,LOCATION_0030,0.4,SOCIAL_MEDIA_MONITORING
SOC_002959,PERSON_0658,SnapCircle,user_person_0658,2025-12-14 09:09:52,"Great weekend with family, back to work tomorrow.",,LOCATION_0296,0.81,SOCIAL_MEDIA_MONITORING
SOC_002960,PERSON_0577,ChirpNet,user_person_0577,2024-07-23 05:16:33,"Great weekend with family, back to work tomorrow.",,LOCATION_0158,0.74,SOCIAL_MEDIA_MONITORING
SOC_002961,PERSON_0265,SnapCircle,user_person_0265,2024-10-05 17:01:58,Meeting postponed. Same place tomorrow.,,LOCATION_0123,0.77,SOCIAL_MEDIA_MONITORING
SOC_002962,PERSON_1114,PicWall,user_person_1114,2024-01-12 02:36:34,Happy to share we completed the delivery on time.,,LOCATION_0150,0.52,SOCIAL_MEDIA_MONITORING
SOC_002963,PERSON_0233,TalkStream,user_person_0233,2025-06-19 21:17:55,Traffic was terrible near the market today.,,LOCATION_0038,0.55,SOCIAL_MEDIA_MONITORING
SOC_002964,PERSON_1162,SnapCircle,user_person_1162,2024-05-09 05:57:22,Traffic was terrible near the market today.,,LOCATION_0085,0.43,SOCIAL_MEDIA_MONITORING
SOC_002965,PERSON_0015,PicWall,user_person_0015,2025-04-11 23:20:57,Traffic was terrible near the market today.,,LOCATION_0232,0.83,SOCIAL_MEDIA_MONITORING
SOC_002966,PERSON_0105,TalkStream,user_person_0105,2024-02-09 07:03:34,"New shop opening next week, everyone welcome.",,LOCATION_0211,0.45,SOCIAL_MEDIA_MONITORING
SOC_002967,PERSON_0290,ConnectHub,user_person_0290,2026-06-17 07:57:02,Traffic was terrible near the market today.,,LOCATION_0165,0.6,SOCIAL_MEDIA_MONITORING
