device_id,device_type,first_seen,source
DEVICE_00708,smartphone,2023-11-22 19:30:23,TELCO_REGISTRY
DEVICE_00709,feature_phone,2025-03-25 07:11:48,TELCO_REGISTRY
DEVICE_00710,smartphone,2022-12-05 05:55:53,TELCO_REGISTRY
DEVICE_00711,smartphone,2023-12-08 07:02:19,TELCO_REGISTRY
DEVICE_00712,smartphone,2025-12-28 08:05:54,TELCO_REGISTRY
DEVICE_00713,feature_phone,2023-08-06 15:06:54,TELCO_REGISTRY
DEVICE_00714,feature_phone,2023-12-07 23:35:58,TELCO_REGISTRY
DEVICE_00715,feature_phone,2024-06-24 22:04:19,TELCO_REGISTRY
DEVICE_00716,feature_phone,2026-02-18 07:00:03,TELCO_REGISTRY
DEVICE_00717,feature_phone,2025-12-30 19:01:39,TELCO_REGISTRY
DEVICE_00718,smartphone,2023-08-17 12:46:25,TELCO_REGISTRY
DEVICE_00719,feature_phone,2025-02-03 07:22:12,TELCO_REGISTRY
DEVICE_00720,feature_phone,2025-02-13 08:41:21,TELCO_REGISTRY
DEVICE_00721,feature_phone,2024-06-07 17:39:41,TELCO_REGISTRY
DEVICE_00722,feature_phone,2023-04-08 16:08:39,TELCO_REGISTRY
DEVICE_00723,feature_phone,2024-11-09 21:05:36,TELCO_REGISTRY
DEVICE_00724,feature_phone,2025-05-12 18:31:38,TELCO_REGISTRY
DEVICE_00725,feature_phone,2024-09-16 07:30:24,TELCO_REGISTRY
DEVICE_00726,smartphone,2023-07-29 05:46:53,TELCO_REGISTRY
DEVICE_00727,smartphone,2025-02-06 12:35:06,TELCO_REGISTRY
DEVICE_00728,smartphone,2024-08-08 14:09:39,TELCO_REGISTRY
DEVICE_00729,feature_phone,2025-09-02 19:20:56,TELCO_REGISTRY
DEVICE_00730,smartphone,2024-10-31 18:49:44,TELCO_REGISTRY
DEVICE_00731,feature_phone,2023-11-12 15:55:23,TELCO_REGISTRY
DEVICE_00732,smartphone,2023-02-22 23:58:30,TELCO_REGISTRY
DEVICE_00733,feature_phone,2024-05-25 03:19:44,TELCO_REGISTRY
DEVICE_00734,smartphone,2026-03-05 04:00:12,TELCO_REGISTRY
DEVICE_00735,smartphone,2024-06-22 11:02:24,TELCO_REGISTRY
DEVICE_00736,smartphone,2023-12-26 00:56:46,TELCO_REGISTRY
DEVICE_00737,feature_phone,2023-11-07 23:20:14,TELCO_REGISTRY
DEVICE_00738,feature_phone,2025-01-15 16:45:38,TELCO_REGISTRY
DEVICE_00739,feature_phone,2025-11-30 06:42:05,TELCO_REGISTRY
DEVICE_00740,smartphone,2026-03-12 18:16:21,TELCO_REGISTRY
DEVICE_00741,smartphone,2025-11-18 15:45:50,TELCO_REGISTRY
DEVICE_00742,smartphone,2022-12-22 08:45:17,TELCO_REGISTRY
DEVICE_00743,smartphone,2026-01-29 20:44:03,TELCO_REGISTRY
DEVICE_00744,smartphone,2024-11-14 07:54:00,TELCO_REGISTRY
DEVICE_00745,smartphone,2025-09-05 11:15:20,TELCO_REGISTRY
DEVICE_00746,feature_phone,2025-10-25 07:50:00,TELCO_REGISTRY
DEVICE_00747,feature_phone,2023-07-08 09:23:12,TELCO_REGISTRY
DEVICE_00748,smartphone,2024-11-27 04:52:17,TELCO_REGISTRY
DEVICE_00749,smartphone,2023-12-30 02:25:10,TELCO_REGISTRY
DEVICE_00750,smartphone,2025-09-24 07:21:43,TELCO_REGISTRY
DEVICE_00751,smartphone,2025-01-15 21:24:09,TELCO_REGISTRY
DEVICE_00752,feature_phone,2024-10-18 09:40:02,TELCO_REGISTRY
DEVICE_00753,smartphone,2025-03-01 04:57:46,TELCO_REGISTRY
DEVICE_00754,smartphone,2024-03-02 18:17:58,TELCO_REGISTRY
DEVICE_00755,smartphone,2025-09-18 11:56:44,TELCO_REGISTRY
DEVICE_00756,smartphone,2023-02-02 06:44:41,TELCO_REGISTRY
DEVICE_00757,smartphone,2024-10-13 23:00:20,TELCO_REGISTRY
DEVICE_00758,feature_phone,2024-04-14 03:32:48,TELCO_REGISTRY
DEVICE_00759,feature_phone,2023-03-31 08:18:07,TELCO_REGISTRY
DEVICE_00760,feature_phone,2023-02-19 15:59:43,TELCO_REGISTRY
DEVICE_00761,feature_phone,2023-05-05 10:31:10,TELCO_REGISTRY
DEVICE_00762,feature_phone,2024-07-25 22:14:26,TELCO_REGISTRY
DEVICE_00763,smartphone,2024-04-15 11:34:01,TELCO_REGISTRY
DEVICE_00764,feature_phone,2023-10-06 01:24:33,TELCO_REGISTRY
DEVICE_00765,feature_phone,2026-02-25 16:32:36,TELCO_REGISTRY
DEVICE_00766,smartphone,2023-12-14 06:40:26,TELCO_REGISTRY
DEVICE_00767,smartphone,2026-03-15 09:44:48,TELCO_REGISTRY
DEVICE_00768,feature_phone,2023-03-18 07:18:12,TELCO_REGISTRY
DEVICE_00769,feature_phone,2024-12-27 19:43:55,TELCO_REGISTRY
DEVICE_00770,feature_phone,2025-01-19 06:09:55,TELCO_REGISTRY
DEVICE_00771,feature_phone,2025-04-04 05:36:37,TELCO_REGISTRY
DEVICE_00772,smartphone,2025-07-15 14:00:18,TELCO_REGISTRY
DEVICE_00773,smartphone,2025-08-03 14:35:27,TELCO_REGISTRY
DEVICE_00774,smartphone,2025-12-24 11:07:42,TELCO_REGISTRY
DEVICE_00775,smartphone,2026-04-10 15:52:46,TELCO_REGISTRY
DEVICE_00776,feature_phone,2023-05-23 15:39:11,TELCO_REGISTRY
DEVICE_00777,smartphone,2023-10-08 21:42:19,TELCO_REGISTRY
DEVICE_00778,smartphone,2024-05-05 21:42:50,TELCO_REGISTRY
DEVICE_00779,feature_phone,2022-12-03 06:55:11,TELCO_REGISTRY
DEVICE_00780,feature_phone,2025-11-23 08:07:52,TELCO_REGISTRY
DEVICE_00781,smartphone,2022-12-21 02:58:34,TELCO_REGISTRY
DEVICE_00782,feature_phone,2023-11-11 09:23:48,TELCO_REGISTRY
DEVICE_00783,feature_phone,2023-08-13 12:41:57,TELCO_REGISTRY
DEVICE_00784,smartphone,2023-11-08 18:56:55,TELCO_REGISTRY
DEVICE_00785,feature_phone,2025-12-03 07:58:30,TELCO_REGISTRY
DEVICE_00786,feature_phone,2023-01-25 02:17:00,TELCO_REGISTRY
DEVICE_00787,feature_phone,2024-11-21 13:21:38,TELCO_REGISTRY
DEVICE_00788,feature_phone,2025-06-20 06:17:50,TELCO_REGISTRY
DEVICE_00789,feature_phone,2024-12-06 14:34:45,TELCO_REGISTRY
DEVICE_00790,smartphone,2023-10-23 10:51:22,TELCO_REGISTRY
DEVICE_00791,smartphone,2024-08-19 18:25:30,TELCO_REGISTRY
DEVICE_00792,smartphone,2024-03-08 02:22:43,TELCO_REGISTRY
DEVICE_00793,smartphone,2023-01-27 14:00:07,TELCO_REGISTRY
DEVICE_00794,feature_phone,2024-11-21 15:14:59,TELCO_REGISTRY
DEVICE_00795,smartphone,2025-07-16 04:07:59,TELCO_REGISTRY
DEVICE_00796,smartphone,2023-08-03 03:42:13,TELCO_REGISTRY
DEVICE_00797,feature_phone,2025-11-14 07:03:25,TELCO_REGISTRY
DEVICE_00798,feature_phone,2026-03-08 11:36:20,TELCO_REGISTRY
DEVICE_00799,smartphone,2025-07-20 04:28:56,TELCO_REGISTRY
DEVICE_00800,feature_phone,2025-03-08 04:17:10,TELCO_REGISTRY
DEVICE_00801,smartphone,2022-12-09 08:07:56,TELCO_REGISTRY
DEVICE_00802,smartphone,2023-11-25 21:54:00,TELCO_REGISTRY
DEVICE_00803,feature_phone,2025-08-18 03:51:22,TELCO_REGISTRY
DEVICE_00804,feature_phone,2024-11-17 02:35:04,TELCO_REGISTRY
DEVICE_00805,smartphone,2026-04-07 20:20:10,TELCO_REGISTRY
DEVICE_00806,feature_phone,2025-01-19 21:42:25,TELCO_REGISTRY
DEVICE_00807,feature_phone,2024-07-14 14:19:05,TELCO_REGISTRY
DEVICE_00808,feature_phone,2024-02-23 02:42:23,TELCO_REGISTRY
DEVICE_00809,feature_phone,2025-12-09 06:15:16,TELCO_REGISTRY
DEVICE_00810,smartphone,2025-10-22 12:11:26,TELCO_REGISTRY
DEVICE_00811,smartphone,2024-01-30 01:20:26,TELCO_REGISTRY
DEVICE_00812,feature_phone,2024-03-14 19:42:59,TELCO_REGISTRY
DEVICE_00813,smartphone,2024-03-12 22:01:34,TELCO_REGISTRY
DEVICE_00814,feature_phone,2024-11-11 21:43:10,TELCO_REGISTRY
DEVICE_00815,feature_phone,2024-12-31 23:13:49,TELCO_REGISTRY
DEVICE_00816,feature_phone,2025-01-05 02:13:04,TELCO_REGISTRY
DEVICE_00817,smartphone,2024-08-28 10:34:17,TELCO_REGISTRY
DEVICE_00818,feature_phone,2025-04-28 09:37:21,TELCO_REGISTRY
DEVICE_00819,smartphone,2023-12-12 05:45:04,TELCO_REGISTRY
DEVICE_00820,smartphone,2024-06-03 00:11:43,TELCO_REGISTRY
DEVICE_00821,feature_phone,2022-12-28 04:05:22,TELCO_REGISTRY
DEVICE_00822,feature_phone,2023-05-03 21:33:41,TELCO_REGISTRY
DEVICE_00823,feature_phone,2022-12-31 03:04:34,TELCO_REGISTRY
DEVICE_00824,feature_phone,2023-12-02 22:44:35,TELCO_REGISTRY
DEVICE_00825,smartphone,2023-10-08 22:52:00,TELCO_REGISTRY
DEVICE_00826,smartphone,2023-10-28 16:02:28,TELCO_REGISTRY
DEVICE_00827,feature_phone,2025-12-15 18:22:37,TELCO_REGISTRY
DEVICE_00828,smartphone,2025-01-24 02:29:47,TELCO_REGISTRY
DEVICE_00829,smartphone,2025-06-03 00:43:21,TELCO_REGISTRY
DEVICE_00830,smartphone,2024-03-14 16:07:41,TELCO_REGISTRY
DEVICE_00831,smartphone,2025-01-16 18:21:17,TELCO_REGISTRY
DEVICE_00832,smartphone,2022-12-19 03:57:03,TELCO_REGISTRY
DEVICE_00833,feature_phone,2023-10-28 18:00:01,TELCO_REGISTRY
DEVICE_00834,feature_phone,2022-12-13 15:24:34,TELCO_REGISTRY
DEVICE_00835,feature_phone,2024-08-16 16:27:17,TELCO_REGISTRY
DEVICE_00836,smartphone,2024-02-23 22:45:46,TELCO_REGISTRY
DEVICE_00837,feature_phone,2024-04-03 13:10:14,TELCO_REGISTRY
DEVICE_00838,feature_phone,2023-03-30 22:17:22,TELCO_REGISTRY
DEVICE_00839,smartphone,2025-04-09 11:24:27,TELCO_REGISTRY
DEVICE_00840,feature_phone,2025-03-08 20:40:03,TELCO_REGISTRY
DEVICE_00841,smartphone,2025-04-24 11:33:06,TELCO_REGISTRY
DEVICE_00842,smartphone,2026-01-17 23:18:23,TELCO_REGISTRY
DEVICE_00843,smartphone,2025-10-19 16:11:32,TELCO_REGISTRY
DEVICE_00844,smartphone,2022-11-30 13:29:42,TELCO_REGISTRY
DEVICE_00845,feature_phone,2025-09-27 21:42:58,TELCO_REGISTRY
DEVICE_00846,feature_phone,2024-02-23 21:56:53,TELCO_REGISTRY
DEVICE_00847,feature_phone,2025-07-09 15:01:24,TELCO_REGISTRY
DEVICE_00848,feature_phone,2025-08-04 07:35:07,TELCO_REGISTRY
DEVICE_00849,feature_phone,2025-06-03 03:56:19,TELCO_REGISTRY
DEVICE_00850,feature_phone,2024-06-30 01:47:41,TELCO_REGISTRY
DEVICE_00851,feature_phone,2023-05-07 09:34:32,TELCO_REGISTRY
DEVICE_00852,smartphone,2025-01-19 20:15:22,TELCO_REGISTRY
DEVICE_00853,smartphone,2023-07-16 15:42:41,TELCO_REGISTRY
DEVICE_00854,feature_phone,2024-07-16 17:37:14,TELCO_REGISTRY
DEVICE_00855,smartphone,2025-07-18 16:35:33,TELCO_REGISTRY
DEVICE_00856,feature_phone,2024-10-30 13:09:21,TELCO_REGISTRY
DEVICE_00857,feature_phone,2026-04-16 16:16:43,TELCO_REGISTRY
DEVICE_00858,feature_phone,2023-07-11 14:14:44,TELCO_REGISTRY
DEVICE_00859,smartphone,2025-12-07 20:40:37,TELCO_REGISTRY
DEVICE_00860,feature_phone,2025-02-21 12:34:35,TELCO_REGISTRY
DEVICE_00861,feature_phone,2025-10-07 14:27:09,TELCO_REGISTRY
DEVICE_00862,smartphone,2024-09-06 07:36:35,TELCO_REGISTRY
DEVICE_00863,smartphone,2023-06-25 19:17:32,TELCO_REGISTRY
DEVICE_00864,smartphone,2025-08-12 00:22:27,TELCO_REGISTRY
DEVICE_00865,smartphone,2025-10-21 09:16:18,TELCO_REGISTRY
DEVICE_00866,smartphone,2024-10-18 03:43:01,TELCO_REGISTRY
DEVICE_00867,feature_phone,2024-04-22 16:04:46,TELCO_REGISTRY
DEVICE_00868,smartphone,2023-12-14 08:24:07,TELCO_REGISTRY
DEVICE_00869,feature_phone,2024-10-07 06:29:36,TELCO_REGISTRY
DEVICE_00870,feature_phone,2023-04-22 16:52:14,TELCO_REGISTRY
DEVICE_00871,smartphone,2026-04-09 02:11:37,TELCO_REGISTRY
DEVICE_00872,smartphone,2023-04-06 13:40:49,TELCO_REGISTRY
DEVICE_00873,smartphone,2025-01-11 10:55:14,TELCO_REGISTRY
DEVICE_00874,smartphone,2024-07-18 03:48:11,TELCO_REGISTRY
DEVICE_00875,smartphone,2025-12-09 13:04:51,TELCO_REGISTRY
DEVICE_00876,feature_phone,2023-12-28 17:23:48,TELCO_REGISTRY
DEVICE_00877,smartphone,2024-04-23 06:45:36,TELCO_REGISTRY
DEVICE_00878,feature_phone,2024-04-02 08:16:27,TELCO_REGISTRY
DEVICE_00879,smartphone,2025-01-09 16:17:46,TELCO_REGISTRY
DEVICE_00880,feature_phone,2025-12-11 07:34:56,TELCO_REGISTRY
DEVICE_00881,feature_phone,2023-07-06 07:31:53,TELCO_REGISTRY
DEVICE_00882,feature_phone,2023-04-16 14:37:43,TELCO_REGISTRY
DEVICE_00883,feature_phone,2025-11-10 01:26:50,TELCO_REGISTRY
DEVICE_00884,feature_phone,2024-11-16 04:06:30,TELCO_REGISTRY
DEVICE_00885,feature_phone,2025-09-27 01:31:12,TELCO_REGISTRY
DEVICE_00886,smartphone,2023-08-01 20:35:36,TELCO_REGISTRY
DEVICE_00887,feature_phone,2026-01-21 08:59:49,TELCO_REGISTRY
DEVICE_00888,smartphone,2023-02-27 03:26:08,TELCO_REGISTRY
DEVICE_00889,feature_phone,2026-01-08 19:12:36,TELCO_REGISTRY
DEVICE_00890,smartphone,2024-08-17 16:07:14,TELCO_REGISTRY
DEVICE_00891,smartphone,2024-01-18 02:12:17,TELCO_REGISTRY
DEVICE_00892,smartphone,2026-03-15 03:30:00,TELCO_REGISTRY
DEVICE_00893,smartphone,2026-04-26 14:38:49,TELCO_REGISTRY
DEVICE_00894,feature_phone,2023-12-07 16:25:24,TELCO_REGISTRY
DEVICE_00895,feature_phone,2023-01-17 16:56:40,TELCO_REGISTRY
DEVICE_00896,feature_phone,2025-04-08 10:59:28,TELCO_REGISTRY
DEVICE_00897,feature_phone,2023-11-08 12:11:33,TELCO_REGISTRY
DEVICE_00898,smartphone,2024-09-30 04:13:32,TELCO_REGISTRY
DEVICE_00899,feature_phone,2023-09-07 08:48:18,TELCO_REGISTRY
DEVICE_00900,feature_phone,2024-08-31 02:07:54,TELCO_REGISTRY
DEVICE_00901,feature_phone,2023-07-14 01:01:11,TELCO_REGISTRY
DEVICE_00902,smartphone,2025-11-01 10:14:10,TELCO_REGISTRY
DEVICE_00903,feature_phone,2023-08-06 12:37:21,TELCO_REGISTRY
DEVICE_00904,smartphone,2024-11-21 06:26:16,TELCO_REGISTRY
DEVICE_00905,smartphone,2026-02-27 22:32:17,TELCO_REGISTRY
DEVICE_00906,smartphone,2026-04-25 05:38:01,TELCO_REGISTRY
DEVICE_00907,feature_phone,2025-11-18 17:37:22,TELCO_REGISTRY
DEVICE_00908,smartphone,2024-10-07 07:17:15,TELCO_REGISTRY
DEVICE_00909,smartphone,2025-05-06 23:45:09,TELCO_REGISTRY
DEVICE_00910,smartphone,2023-07-01 17:11:39,TELCO_REGISTRY
DEVICE_00911,smartphone,2025-09-01 03:43:13,TELCO_REGISTRY
DEVICE_00912,feature_phone,2024-02-27 14:30:36,TELCO_REGISTRY
DEVICE_00913,smartphone,2025-12-09 08:07:07,TELCO_REGISTRY
DEVICE_00914,feature_phone,2025-12-14 02:38:08,TELCO_REGISTRY
DEVICE_00915,smartphone,2023-07-30 05:38:34,TELCO_REGISTRY
DEVICE_00916,feature_phone,2025-11-15 23:31:29,TELCO_REGISTRY
DEVICE_00917,feature_phone,2025-08-17 01:23:10,TELCO_REGISTRY
DEVICE_00918,smartphone,2024-03-08 10:25:40,TELCO_REGISTRY
DEVICE_00919,feature_phone,2025-08-24 10:58:04,TELCO_REGISTRY
DEVICE_00920,feature_phone,2023-01-30 05:53:42,TELCO_REGISTRY
DEVICE_00921,smartphone,2025-12-20 07:03:42,TELCO_REGISTRY
DEVICE_00922,feature_phone,2024-07-09 15:23:55,TELCO_REGISTRY
DEVICE_00923,feature_phone,2024-05-09 02:20:17,TELCO_REGISTRY
DEVICE_00924,smartphone,2023-12-03 09:03:17,TELCO_REGISTRY
DEVICE_00925,smartphone,2024-03-10 16:40:51,TELCO_REGISTRY
DEVICE_00926,feature_phone,2025-10-11 20:22:26,TELCO_REGISTRY
DEVICE_00927,feature_phone,2025-05-13 08:46:07,TELCO_REGISTRY
DEVICE_00928,feature_phone,2023-03-24 08:05:55,TELCO_REGISTRY
DEVICE_00929,smartphone,2024-12-18 17:05:23,TELCO_REGISTRY
DEVICE_00930,feature_phone,2024-02-24 08:44:25,TELCO_REGISTRY
DEVICE_00931,smartphone,2024-06-06 01:30:38,TELCO_REGISTRY
DEVICE_00932,feature_phone,2025-12-05 04:22:32,TELCO_REGISTRY
DEVICE_00933,smartphone,2025-04-02 06:08:02,TELCO_REGISTRY
DEVICE_00934,feature_phone,2025-12-29 01:24:30,TELCO_REGISTRY
DEVICE_00935,smartphone,2024-05-30 06:12:48,TELCO_REGISTRY
DEVICE_00936,feature_phone,2024-03-02 01:39:18,TELCO_REGISTRY
DEVICE_00937,feature_phone,2025-02-15 22:43:01,TELCO_REGISTRY
DEVICE_00938,smartphone,2025-01-11 09:40:58,TELCO_REGISTRY
DEVICE_00939,smartphone,2024-12-25 21:14:17,TELCO_REGISTRY
DEVICE_00940,feature_phone,2025-06-29 15:50:07,TELCO_REGISTRY
DEVICE_00941,feature_phone,2025-04-02 14:57:35,TELCO_REGISTRY
DEVICE_00942,smartphone,2025-07-16 12:43:03,TELCO_REGISTRY
DEVICE_00943,feature_phone,2026-04-12 00:50:33,TELCO_REGISTRY
DEVICE_00944,feature_phone,2024-08-06 07:08:01,TELCO_REGISTRY
DEVICE_00945,feature_phone,2023-07-27 00:02:19,TELCO_REGISTRY
DEVICE_00946,smartphone,2024-07-02 15:20:12,TELCO_REGISTRY
DEVICE_00947,smartphone,2025-11-07 10:26:55,TELCO_REGISTRY
DEVICE_00948,smartphone,2024-12-02 07:13:45,TELCO_REGISTRY
DEVICE_00949,feature_phone,2024-01-24 10:16:19,TELCO_REGISTRY
DEVICE_00950,feature_phone,2025-05-22 22:02:50,TELCO_REGISTRY
DEVICE_00951,feature_phone,2023-10-20 23:40:03,TELCO_REGISTRY
DEVICE_00952,smartphone,2023-05-06 11:33:18,TELCO_REGISTRY
DEVICE_00953,feature_phone,2023-03-30 10:30:29,TELCO_REGISTRY
DEVICE_00954,feature_phone,2024-12-21 08:22:29,TELCO_REGISTRY
DEVICE_00955,smartphone,2026-04-23 13:01:59,TELCO_REGISTRY
DEVICE_00956,feature_phone,2024-01-29 11:15:32,TELCO_REGISTRY
DEVICE_00957,feature_phone,2024-05-30 04:55:09,TELCO_REGISTRY
DEVICE_00958,smartphone,2025-07-03 21:50:26,TELCO_REGISTRY
DEVICE_00959,smartphone,2024-09-27 16:31:56,TELCO_REGISTRY
DEVICE_00960,smartphone,2025-04-29 22:37:15,TELCO_REGISTRY
DEVICE_00961,smartphone,2025-09-01 19:38:30,TELCO_REGISTRY
DEVICE_00962,smartphone,2023-05-15 01:06:11,TELCO_REGISTRY
DEVICE_00963,feature_phone,2025-11-19 01:07:31,TELCO_REGISTRY
DEVICE_00964,feature_phone,2026-02-21 13:42:42,TELCO_REGISTRY
DEVICE_00965,smartphone,2024-03-31 00:21:39,TELCO_REGISTRY
DEVICE_00966,smartphone,2026-02-08 09:56:33,TELCO_REGISTRY
DEVICE_00967,smartphone,2024-07-12 11:46:29,TELCO_REGISTRY
DEVICE_00968,feature_phone,2023-04-04 02:33:48,TELCO_REGISTRY
DEVICE_00969,feature_phone,2025-03-03 03:42:57,TELCO_REGISTRY
DEVICE_00970,feature_phone,2026-02-14 02:21:37,TELCO_REGISTRY
DEVICE_00971,feature_phone,2024-04-12 06:23:39,TELCO_REGISTRY
DEVICE_00972,smartphone,2025-10-02 12:53:26,TELCO_REGISTRY
DEVICE_00973,feature_phone,2024-07-08 17:59:02,TELCO_REGISTRY
DEVICE_00974,smartphone,2024-02-11 04:36:44,TELCO_REGISTRY
DEVICE_00975,smartphone,2024-06-15 08:21:19,TELCO_REGISTRY
DEVICE_00976,smartphone,2026-04-09 22:53:29,TELCO_REGISTRY
DEVICE_00977,smartphone,2023-11-16 08:39:07,TELCO_REGISTRY
DEVICE_00978,feature_phone,2023-10-23 13:01:22,TELCO_REGISTRY
DEVICE_00979,feature_phone,2025-08-07 19:55:41,TELCO_REGISTRY
DEVICE_00980,feature_phone,2023-07-17 03:00:30,TELCO_REGISTRY
DEVICE_00981,smartphone,2024-11-21 20:01:39,TELCO_REGISTRY
DEVICE_00982,smartphone,2023-05-05 06:33:51,TELCO_REGISTRY
DEVICE_00983,feature_phone,2024-09-29 14:33:03,TELCO_REGISTRY
DEVICE_00984,smartphone,2023-05-25 16:24:56,TELCO_REGISTRY
DEVICE_00985,feature_phone,2026-01-09 17:57:54,TELCO_REGISTRY
DEVICE_00986,feature_phone,2024-10-11 11:58:06,TELCO_REGISTRY
DEVICE_00987,feature_phone,2024-01-13 01:04:28,TELCO_REGISTRY
DEVICE_00988,feature_phone,2024-12-17 17:27:55,TELCO_REGISTRY
DEVICE_00989,smartphone,2026-02-03 22:14:39,TELCO_REGISTRY
DEVICE_00990,feature_phone,2026-03-18 16:43:37,TELCO_REGISTRY
DEVICE_00991,smartphone,2023-01-30 12:13:40,TELCO_REGISTRY
DEVICE_00992,smartphone,2024-04-26 14:32:34,TELCO_REGISTRY
DEVICE_00993,feature_phone,2025-09-08 02:56:09,TELCO_REGISTRY
DEVICE_00994,feature_phone,2026-04-15 20:05:49,TELCO_REGISTRY
DEVICE_00995,feature_phone,2024-08-06 13:33:09,TELCO_REGISTRY
DEVICE_00996,feature_phone,2024-09-16 01:17:16,TELCO_REGISTRY
DEVICE_00997,smartphone,2026-02-05 16:34:27,TELCO_REGISTRY
DEVICE_00998,smartphone,2025-08-03 03:26:02,TELCO_REGISTRY
DEVICE_00999,feature_phone,2023-08-24 03:15:16,TELCO_REGISTRY
DEVICE_01000,feature_phone,2022-12-16 00:41:40,TELCO_REGISTRY
DEVICE_01001,smartphone,2023-05-23 15:47:50,TELCO_REGISTRY
DEVICE_01002,feature_phone,2024-01-15 07:50:39,TELCO_REGISTRY
DEVICE_01003,feature_phone,2024-11-20 08:01:42,TELCO_REGISTRY
DEVICE_01004,feature_phone,2026-01-09 02:15:10,TELCO_REGISTRY
DEVICE_01005,feature_phone,2023-09-28 20:41:30,TELCO_REGISTRY
DEVICE_01006,feature_phone,2024-06-21 17:06:30,TELCO_REGISTRY
DEVICE_01007,smartphone,2023-10-24 23:48:23,TELCO_REGISTRY
DEVICE_01008,smartphone,2025-12-10 07:59:39,TELCO_REGISTRY
DEVICE_01009,feature_phone,2025-02-13 16:04:12,TELCO_REGISTRY
DEVICE_01010,feature_phone,2023-06-10 23:39:49,TELCO_REGISTRY
DEVICE_01011,feature_phone,2025-10-08 08:47:06,TELCO_REGISTRY
DEVICE_01012,feature_phone,2025-08-09 10:09:35,TELCO_REGISTRY
DEVICE_01013,smartphone,2023-10-28 01:29:00,TELCO_REGISTRY
DEVICE_01014,feature_phone,2024-10-22 13:20:35,TELCO_REGISTRY
DEVICE_01015,feature_phone,2022-12-20 01:57:13,TELCO_REGISTRY
DEVICE_01016,feature_phone,2023-06-09 17:42:34,TELCO_REGISTRY
DEVICE_01017,feature_phone,2024-04-29 07:49:35,TELCO_REGISTRY
DEVICE_01018,feature_phone,2024-03-15 06:03:54,TELCO_REGISTRY
DEVICE_01019,smartphone,2026-02-01 07:23:12,TELCO_REGISTRY
DEVICE_01020,feature_phone,2023-05-14 08:30:22,TELCO_REGISTRY
DEVICE_01021,smartphone,2025-12-12 21:15:26,TELCO_REGISTRY
DEVICE_01022,feature_phone,2025-12-30 16:53:53,TELCO_REGISTRY
DEVICE_01023,smartphone,2025-09-30 19:30:06,TELCO_REGISTRY
DEVICE_01024,feature_phone,2023-08-18 07:20:30,TELCO_REGISTRY
DEVICE_01025,smartphone,2024-03-25 00:28:16,TELCO_REGISTRY
DEVICE_01026,feature_phone,2025-04-05 01:47:40,TELCO_REGISTRY
DEVICE_01027,feature_phone,2024-06-29 06:17:46,TELCO_REGISTRY
DEVICE_01028,feature_phone,2023-09-16 00:58:21,TELCO_REGISTRY
DEVICE_01029,smartphone,2025-11-27 13:08:28,TELCO_REGISTRY
DEVICE_01030,feature_phone,2025-07-28 04:39:34,TELCO_REGISTRY
DEVICE_01031,feature_phone,2024-07-13 12:33:32,TELCO_REGISTRY
DEVICE_01032,smartphone,2023-02-18 20:33:01,TELCO_REGISTRY
DEVICE_01033,smartphone,2023-05-14 16:06:06,TELCO_REGISTRY
DEVICE_01034,feature_phone,2026-03-21 14:28:55,TELCO_REGISTRY
DEVICE_01035,feature_phone,2025-11-17 05:00:53,TELCO_REGISTRY
DEVICE_01036,feature_phone,2024-11-26 17:08:09,TELCO_REGISTRY
DEVICE_01037,smartphone,2022-11-30 14:20:32,TELCO_REGISTRY
DEVICE_01038,smartphone,2023-12-07 15:24:13,TELCO_REGISTRY
DEVICE_01039,feature_phone,2025-08-03 07:08:32,TELCO_REGISTRY
DEVICE_01040,feature_phone,2023-05-07 23:39:47,TELCO_REGISTRY
DEVICE_01041,smartphone,2026-02-20 09:51:00,TELCO_REGISTRY
DEVICE_01042,smartphone,2025-09-23 10:56:55,TELCO_REGISTRY
DEVICE_01043,smartphone,2026-01-06 03:54:44,TELCO_REGISTRY
DEVICE_01044,feature_phone,2023-03-30 08:32:21,TELCO_REGISTRY
DEVICE_01045,smartphone,2025-04-30 20:45:06,TELCO_REGISTRY
DEVICE_01046,feature_phone,2022-12-20 20:20:37,TELCO_REGISTRY
DEVICE_01047,smartphone,2024-06-21 14:00:02,TELCO_REGISTRY
DEVICE_01048,smartphone,2024-03-28 14:36:26,TELCO_REGISTRY
DEVICE_01049,smartphone,2024-12-13 21:26:12,TELCO_REGISTRY
DEVICE_01050,smartphone,2025-10-01 14:26:46,TELCO_REGISTRY
DEVICE_01051,feature_phone,2023-09-02 13:45:49,TELCO_REGISTRY
DEVICE_01052,feature_phone,2025-12-29 01:16:38,TELCO_REGISTRY
DEVICE_01053,feature_phone,2024-07-05 09:09:42,TELCO_REGISTRY
DEVICE_01054,feature_phone,2023-10-30 17:00:05,TELCO_REGISTRY
DEVICE_01055,feature_phone,2023-10-24 12:47:18,TELCO_REGISTRY
DEVICE_01056,smartphone,2023-02-06 06:58:26,TELCO_REGISTRY
DEVICE_01057,smartphone,2023-11-16 16:17:13,TELCO_REGISTRY
DEVICE_01058,feature_phone,2024-12-23 05:35:32,TELCO_REGISTRY
DEVICE_01059,feature_phone,2023-02-15 05:30:55,TELCO_REGISTRY
DEVICE_01060,feature_phone,2024-02-10 01:16:16,TELCO_REGISTRY
